validto,capacity_0_x,volume_0_x,capacity_1_x,production_wind_x,capacity_2_x,production_solar_x,capacity_4_x,production_heatpump_x,capacity_8_x,production_cofiring_x,capacity_9_x,production_geothermal_x,capacity_10_x,production_other_x,capacity_11_x,production_waste_x,capacity_12_x,production_biooil_x,capacity_13_x,production_biomass_x,capacity_14_x,production_wood_x,capacity_18_x,production_fossilgaspower_x,capacity_19_x,production_fossilhardcoal_x,capacity_0_y,volume_0_y,capacity_1_y,production_wind_y,capacity_2_y,production_solar_y,capacity_3,production_biogas,capacity_4_y,production_heatpump_y,capacity_8_y,production_cofiring_y,capacity_9_y,production_geothermal_y,capacity_10_y,production_other_y,capacity_11_y,production_waste_y,capacity_12_y,production_biooil_y,capacity_13_y,production_biomass_y,capacity_14_y,production_wood_y,capacity_17,production_windoffshore,capacity_18_y,production_fossilgaspower_y,capacity_19_y,production_fossilhardcoal_y,capacity_20,production_nuclear,capacity_21,production_wastepower,capacity_22,production_windoffshoreB,capacity_24,production_biomethane,capacity_25,production_biomasspower,capacity_26,production_otherpower,capacity_27,production_electricitymix,capacity_28,production_electricitymix.1,capacity_35,production_CHP_total,capacity_50,production_solarthermal,capacity_51,production_industrialconsumersgascombination
2025-03-04 18:00:00+00:00,6996739,6996739,620835,620835,229860,229860,1090838,1090838,582947,582947,243582,243582,10002,10002,579000,579000,841998,841998,,,841516,841516,6395000,6395000,2813505,2813505,6996739,6996739,620835,620835,229860,229860,405588,405588,1090838,1090838,582947,582947,243582,243582,10002,10002,579000,579000,841998,841998,595002,595002,841516,841516,521688,521688,6395000,6395000,2813505,2813505,486500,486500,365000,365000,952250,952250,368668,368668,860495,860495,221000,221000,15524235,15524235,10420990,10420990,2579790,2579790,3321,3321,952250,952250
2025-03-04 19:00:00+00:00,6651177,6651177,358901,358901,0,0,1063338,1063338,582935,582935,243584,243584,10002,10002,579000,579000,841998,841998,,,936823,936823,6584500,6584500,2884341,2884341,6651177,6651177,358901,358901,0,0,405594,405594,1063338,1063338,582935,582935,243584,243584,10002,10002,579000,579000,841998,841998,595002,595002,936823,936823,495811,495811,6584500,6584500,2884341,2884341,486000,486000,365000,365000,1034000,1034000,374060,374060,882159,882159,221000,221000,15432357,15432357,10534516,10534516,2616456,2616456,0,0,1034000,1034000
2025-03-04 20:00:00+00:00,6547381,6547381,198246,198246,0,0,1032470,1032470,582923,582923,243588,243588,10002,10002,579000,579000,841998,841998,,,948055,948055,6222500,6222500,2847200,2847200,6547381,6547381,198246,198246,0,0,405596,405596,1032470,1032470,582923,582923,243588,243588,10002,10002,579000,579000,841998,841998,595002,595002,948055,948055,560153,560153,6222500,6222500,2847200,2847200,485750,485750,365000,365000,1110500,1110500,364305,364305,870800,870800,221000,221000,14821615,14821615,10533570,10533570,2500618,2500618,0,0,1110501,1110501
2025-03-04 21:00:00+00:00,6476267,6476267,141597,141597,0,0,1010133,1010133,582913,582913,243588,243588,10002,10002,579000,579000,841998,841998,,,918933,918933,4811750,4811750,2833990,2833990,6476267,6476267,141597,141597,0,0,405600,405600,1010133,1010133,582913,582913,243588,243588,10002,10002,579000,579000,841998,841998,595002,595002,918933,918933,449458,449458,4811750,4811750,2833990,2833990,485500,485500,365000,365000,1147500,1147500,378993,378993,866760,866760,221000,221000,13101029,13101029,10491478,10491478,2227931,2227931,0,0,1147501,1147501
2025-03-04 22:00:00+00:00,6532598,6532598,158008,158008,0,0,1031849,1031849,582901,582901,243592,243592,10002,10002,579000,579000,841998,841998,,,850891,850891,3091750,3091750,2735012,2735012,6532598,6532598,158008,158008,0,0,405605,405605,1031849,1031849,582901,582901,243592,243592,10002,10002,579000,579000,841998,841998,595002,595002,850891,850891,367748,367748,3091750,3091750,2735012,2735012,486000,486000,365000,365000,1233750,1233750,361577,361577,836488,836488,221000,221000,11087536,11087536,10564330,10564330,1960528,1960528,0,0,1233750,1233750
2025-03-04 23:00:00+00:00,6650020,6650020,271296,271296,0,0,1106733,1106733,582889,582889,243594,243594,10002,10002,579000,579000,841998,841998,,,792150,792150,2300250,2300250,2691553,2691553,6650020,6650020,271296,271296,0,0,405607,405607,1106733,1106733,582889,582889,243594,243594,10002,10002,579000,579000,841998,841998,595002,595002,792150,792150,513516,513516,2300250,2300250,2691553,2691553,485000,485000,365000,365000,1221750,1221750,357262,357262,823197,823197,221000,221000,10100669,10100669,10513437,10513437,1721624,1721624,0,0,1221749,1221749
2025-03-05 00:00:00+00:00,6915358,6915358,551539,551539,0,0,1232772,1232772,582879,582879,243594,243594,10002,10002,579000,579000,841998,841998,,,750394,750394,1513250,1513250,2518868,2518868,6915358,6915358,551539,551539,0,0,405612,405612,1232772,1232772,582879,582879,243594,243594,10002,10002,579000,579000,841998,841998,595002,595002,750394,750394,605460,605460,1513250,1513250,2518868,2518868,485250,485250,365000,365000,1122500,1122500,380392,380392,770382,770382,221000,221000,9112194,9112194,10506112,10506112,1564404,1564404,65,65,1122501,1122501
2025-03-05 01:00:00+00:00,7618942,7618942,909122,909122,0,0,1411945,1411945,582867,582867,243598,243598,10002,10002,579000,579000,841998,841998,,,701037,701037,1152000,1152000,2268647,2268647,7618942,7618942,909122,909122,0,0,405616,405616,1411945,1411945,582867,582867,243598,243598,10002,10002,579000,579000,841998,841998,595002,595002,701037,701037,942932,942932,1152000,1152000,2268647,2268647,485000,485000,365000,365000,1338750,1338750,380837,380837,693853,693853,221000,221000,8950336,8950336,10531034,10531034,1516965,1516965,6,6,1338749,1338749
2025-03-05 02:00:00+00:00,7937914,7937914,887325,887325,0,0,1592194,1592194,582855,582855,243600,243600,10002,10002,579000,579000,841998,841998,,,690570,690570,1040750,1040750,2171009,2171009,7937914,7937914,887325,887325,0,0,405618,405618,1592194,1592194,582855,582855,243600,243600,10002,10002,579000,579000,841998,841998,595002,595002,690570,690570,1177976,1177976,1040750,1040750,2171009,2171009,486250,486250,365000,365000,1509750,1509750,389826,389826,663991,663991,221000,221000,8923781,8923781,11802967,11802967,1578706,1578706,0,0,1509750,1509750
2025-03-05 03:00:00+00:00,7768612,7768612,634275,634275,0,0,1709053,1709053,582844,582844,243603,243603,10002,10002,579000,579000,841998,841998,,,706210,706210,1058250,1058250,2178092,2178092,7768612,7768612,634275,634275,0,0,405624,405624,1709053,1709053,582844,582844,243603,243603,10002,10002,579000,579000,841998,841998,595002,595002,706210,706210,1124271,1124271,1058250,1058250,2178092,2178092,485500,485500,365000,365000,1461000,1461000,389604,389604,666158,666158,221000,221000,8745895,8745895,11798790,11798790,1676619,1676619,0,0,1461001,1461001
2025-03-05 04:00:00+00:00,8284738,8284738,866466,866466,0,0,1791507,1791507,582833,582833,243606,243606,10002,10002,579000,579000,841998,841998,,,750198,750198,1051750,1051750,2290855,2290855,8284738,8284738,866466,866466,0,0,405626,405626,1791507,1791507,582833,582833,243606,243606,10002,10002,579000,579000,841998,841998,595002,595002,750198,750198,1612586,1612586,1051750,1051750,2290855,2290855,486000,486000,365000,365000,1618500,1618500,382564,382564,700645,700645,221000,221000,9329364,9329364,11777718,11777718,1729148,1729148,0,0,1618500,1618500
2025-03-05 05:00:00+00:00,8885335,8885335,967425,967425,0,0,1901140,1901140,582821,582821,243606,243606,10002,10002,579000,579000,841998,841998,,,864211,864211,1372250,1372250,2529972,2529972,8885335,8885335,967425,967425,0,0,405630,405630,1901140,1901140,582821,582821,243606,243606,10002,10002,579000,579000,841998,841998,595002,595002,864211,864211,1781683,1781683,1372250,1372250,2529972,2529972,486000,486000,365000,365000,1894500,1894500,385286,385286,773778,773778,221000,221000,10496733,10496733,11795844,11795844,1886808,1886808,0,0,1894500,1894500
2025-03-05 06:00:00+00:00,9343611,9343611,884157,884157,0,0,2087377,2087377,582810,582810,243611,243611,10002,10002,579000,579000,841998,841998,,,1137019,1137019,2066000,2066000,2620526,2620526,9343611,9343611,884157,884157,0,0,405635,405635,2087377,2087377,582810,582810,243611,243611,10002,10002,579000,579000,841998,841998,595002,595002,1137019,1137019,1717631,1717631,2066000,2066000,2620526,2620526,486500,486500,365000,365000,1977000,1977000,370294,370294,801474,801474,221000,221000,11661752,11661752,11486559,11486559,2240095,2240095,0,0,1977000,1977000
2025-03-05 07:00:00+00:00,10207006,10207006,987331,987331,194904,194904,2370010,2370010,582799,582799,243612,243612,10002,10002,579000,579000,841998,841998,,,1440151,1440151,2065500,2065500,2279176,2279176,10207006,10207006,987331,987331,194904,194904,405637,405637,2370010,2370010,582799,582799,243612,243612,10002,10002,579000,579000,841998,841998,595002,595002,1440151,1440151,1425935,1425935,2065500,2065500,2279176,2279176,486000,486000,365000,365000,1954000,1954000,362422,362422,697074,697074,221000,221000,11727805,11727805,11470491,11470491,2477819,2477819,2559,2559,1954001,1954001
2025-03-05 08:00:00+00:00,13694770,13694770,1206365,1206365,3177541,3177541,2638687,2638687,582787,582787,243613,243613,10002,10002,579000,579000,841998,841998,,,1434431,1434431,1962250,1962250,1878860,1878860,13694770,13694770,1206365,1206365,3177541,3177541,405642,405642,2638687,2638687,582787,582787,243613,243613,10002,10002,579000,579000,841998,841998,595002,595002,1434431,1434431,1699554,1699554,1962250,1962250,1878860,1878860,485750,485750,365000,365000,1941000,1941000,379909,379909,574640,574640,221000,221000,14159493,14159493,11630872,11630872,2347088,2347088,38703,38703,1940999,1940999
2025-03-05 09:00:00+00:00,17861081,17861081,1585736,1585736,7501691,7501691,2640187,2640187,582776,582776,243618,243618,10002,10002,579000,579000,841998,841998,,,1132622,1132622,1311500,1311500,1354679,1354679,17861081,17861081,1585736,1585736,7501691,7501691,405646,405646,2640187,2640187,582776,582776,243618,243618,10002,10002,579000,579000,841998,841998,595002,595002,1132622,1132622,1960330,1960330,1311500,1311500,1354679,1354679,486000,486000,365000,365000,1652500,1652500,374115,374115,414321,414321,221000,221000,16852099,16852099,11660711,11660711,1959671,1959671,90302,90302,1652501,1652501
2025-03-05 10:00:00+00:00,19935001,19935001,1620755,1620755,9986533,9986533,2512173,2512173,582765,582765,243618,243618,10002,10002,579000,579000,841998,841998,,,948543,948543,1165000,1165000,1073252,1073252,19935001,19935001,1620755,1620755,9986533,9986533,405648,405648,2512173,2512173,582765,582765,243618,243618,10002,10002,579000,579000,841998,841998,595002,595002,948543,948543,1456484,1456484,1165000,1165000,1073252,1073252,486250,486250,365000,365000,1495500,1495500,372600,372600,328248,328248,221000,221000,18437040,18437040,11622122,11622122,1695502,1695502,113464,113464,1495500,1495500
2025-03-05 11:00:00+00:00,15072666,15072666,611301,611301,8002356,8002356,1036494,1036494,582753,582753,243636,243636,10002,10002,579000,579000,841998,841998,,,789720,789720,953500,953500,952640,952640,15072666,15072666,611301,611301,8002356,8002356,405654,405654,1036494,1036494,582753,582753,243636,243636,10002,10002,579000,579000,841998,841998,595002,595002,789720,789720,736506,736506,953500,953500,952640,952640,485750,485750,365000,365000,1374750,1374750,373118,373118,291360,291360,221000,221000,14801871,14801871,11658474,11658474,1544214,1544214,0,0,1374750,1374750
2025-03-05 12:00:00+00:00,15083336,15083336,611306,611306,8001031,8001031,1036494,1036494,582741,582741,243636,243636,10002,10002,579000,579000,841998,841998,,,789720,789720,926500,926500,943642,943642,15083336,15083336,611306,611306,8001031,8001031,405656,405656,1036494,1036494,582741,582741,243636,243636,10002,10002,579000,579000,841998,841998,595002,595002,789720,789720,736506,736506,926500,926500,943642,943642,485250,485250,365000,365000,1386750,1386750,382118,382118,288608,288608,221000,221000,14664545,14664545,11671601,11671601,1435458,1435458,0,0,1386750,1386750
2025-03-05 13:00:00+00:00,14784576,14784576,611311,611311,8015022,8015022,1036494,1036494,582731,582731,243636,243636,10002,10002,579000,579000,841998,841998,,,789720,789720,903000,903000,946514,946514,14784576,14784576,611311,611311,8015022,8015022,405660,405660,1036494,1036494,582731,582731,243636,243636,10002,10002,579000,579000,841998,841998,595002,595002,789720,789720,736506,736506,903000,903000,946514,946514,485500,485500,365000,365000,1074000,1074000,375250,375250,289486,289486,221000,221000,14332408,14332408,11727410,11727410,1421575,1421575,0,0,1074000,1074000
2025-03-05 14:00:00+00:00,14843169,14843169,611316,611316,8049867,8049867,1036494,1036494,582719,582719,243636,243636,10002,10002,579000,579000,841998,841998,,,789720,789720,905000,905000,944025,944025,14843169,14843169,611316,611316,8049867,8049867,405665,405665,1036494,1036494,582719,582719,243636,243636,10002,10002,579000,579000,841998,841998,595002,595002,789720,789720,859254,859254,905000,905000,944025,944025,486000,486000,365000,365000,1097750,1097750,378649,378649,288725,288725,221000,221000,14334998,14334998,11937152,11937152,1366315,1366315,0,0,1097750,1097750
2025-03-05 15:00:00+00:00,14925529,14925529,611321,611321,8125232,8125232,1036494,1036494,582707,582707,243636,243636,10002,10002,579000,579000,841998,841998,,,789720,789720,1207750,1207750,1101203,1101203,14925529,14925529,611321,611321,8125232,8125232,405667,405667,1036494,1036494,582707,582707,243636,243636,10002,10002,579000,579000,841998,841998,595002,595002,789720,789720,1227504,1227504,1207750,1207750,1101203,1101203,486000,486000,365000,365000,1104750,1104750,375156,375156,336797,336797,221000,221000,14885398,14885398,12035897,12035897,1326345,1326345,0,0,1104750,1104750
2025-03-05 16:00:00+00:00,14739611,14739611,611325,611325,7969564,7969564,1036494,1036494,582697,582697,243636,243636,10002,10002,579000,579000,841998,841998,,,789720,789720,2212000,2212000,1671715,1671715,14739611,14739611,611325,611325,7969564,7969564,405672,405672,1036494,1036494,582697,582697,243636,243636,10002,10002,579000,579000,841998,841998,595002,595002,789720,789720,1227504,1227504,2212000,2212000,1671715,1671715,486000,486000,365000,365000,1074500,1074500,375256,375256,511285,511285,221000,221000,16809948,16809948,12054208,12054208,1687558,1687558,0,0,1074501,1074501
2025-03-05 17:00:00+00:00,14245895,14245895,611330,611330,7557352,7557352,1036494,1036494,582685,582685,243636,243636,10002,10002,579000,579000,841998,841998,,,789720,789720,4929000,4929000,2484982,2484982,14245895,14245895,611330,611330,7557352,7557352,405676,405676,1036494,1036494,582685,582685,243636,243636,10002,10002,579000,579000,841998,841998,595002,595002,789720,789720,1227504,1227504,4929000,4929000,2484982,2484982,486000,486000,365000,365000,993000,993000,389373,389373,760018,760018,221000,221000,20474048,20474048,12668208,12668208,2066366,2066366,0,0,993000,993000
2025-03-05 18:00:00+00:00,10034212,10034212,611335,611335,3405488,3405488,1042725,1042725,582673,582673,243636,243636,10002,10002,579000,579000,841998,841998,,,782760,782760,5632000,5632000,2765452,2765452,10034212,10034212,611335,611335,3405488,3405488,405678,405678,1042725,1042725,582673,582673,243636,243636,10002,10002,579000,579000,841998,841998,595002,595002,782760,782760,979088,979088,5632000,5632000,2765452,2765452,486500,486500,365000,365000,917750,917750,400818,400818,845798,845798,221000,221000,17527501,17527501,12687213,12687213,2277178,2277178,16165,16165,917750,917750
2025-03-05 19:00:00+00:00,6612939,6612939,618112,618112,0,0,1057374,1057374,582663,582663,243640,243640,10002,10002,579000,579000,841998,841998,,,772679,772679,5885500,5885500,2784596,2784596,6612939,6612939,618112,618112,0,0,405684,405684,1057374,1057374,582663,582663,243640,243640,10002,10002,579000,579000,841998,841998,595002,595002,772679,772679,501868,501868,5885500,5885500,2784596,2784596,486250,486250,365000,365000,858500,858500,397244,397244,851654,851654,221000,221000,14408920,14408920,12639458,12639458,2338309,2338309,48286,48286,858499,858499
2025-03-05 20:00:00+00:00,6495515,6495515,558463,558463,0,0,1047565,1047565,582651,582651,243642,243642,10002,10002,579000,579000,841998,841998,,,794387,794387,5720250,5720250,2738074,2738074,6495515,6495515,558463,558463,0,0,405686,405686,1047565,1047565,582651,582651,243642,243642,10002,10002,579000,579000,841998,841998,595002,595002,794387,794387,503054,503054,5720250,5720250,2738074,2738074,486000,486000,365000,365000,800500,800500,390794,390794,837426,837426,221000,221000,14000906,14000906,12657382,12657382,2274194,2274194,36620,36620,800499,800499
2025-03-05 21:00:00+00:00,6334831,6334831,319756,319756,0,0,1028344,1028344,582639,582639,243642,243642,10002,10002,579000,579000,841998,841998,,,808254,808254,4189750,4189750,2708210,2708210,6334831,6334831,319756,319756,0,0,405690,405690,1028344,1028344,582639,582639,243642,243642,10002,10002,579000,579000,841998,841998,595002,595002,808254,808254,852479,852479,4189750,4189750,2708210,2708210,485750,485750,365000,365000,874000,874000,389352,389352,828290,828290,221000,221000,12011004,12011004,12616351,12616351,2019247,2019247,46503,46503,874001,874001
2025-03-05 22:00:00+00:00,6363863,6363863,334669,334669,0,0,1068886,1068886,582628,582628,243646,243646,10002,10002,579000,579000,841998,841998,,,773308,773308,3123750,3123750,2671643,2671643,6363863,6363863,334669,334669,0,0,405695,405695,1068886,1068886,582628,582628,243646,243646,10002,10002,579000,579000,841998,841998,595002,595002,773308,773308,816584,816584,3123750,3123750,2671643,2671643,485500,485500,365000,365000,870750,870750,384889,384889,817107,817107,221000,221000,10668968,10668968,12293709,12293709,1779549,1779549,58279,58279,870750,870750
2025-03-05 23:00:00+00:00,6388218,6388218,362325,362325,0,0,1143529,1143529,582617,582617,243648,243648,10002,10002,579000,579000,841998,841998,,,711246,711246,2364750,2364750,2662645,2662645,6388218,6388218,362325,362325,0,0,405697,405697,1143529,1143529,582617,582617,243648,243648,10002,10002,579000,579000,841998,841998,595002,595002,711246,711246,860314,860314,2364750,2364750,2662645,2662645,485500,485500,365000,365000,905000,905000,388723,388723,814355,814355,221000,221000,9865272,9865272,12408090,12408090,1684697,1684697,8154,8154,905000,905000
2025-03-06 00:00:00+00:00,6604911,6604911,354615,354615,0,0,1272680,1272680,582605,582605,243651,243651,10002,10002,579000,579000,841998,841998,,,687523,687523,1676000,1676000,2643310,2643310,6604911,6604911,354615,354615,0,0,405702,405702,1272680,1272680,582605,582605,243651,243651,10002,10002,579000,579000,841998,841998,595002,595002,687523,687523,1024963,1024963,1676000,1676000,2643310,2643310,485500,485500,365000,365000,1008250,1008250,383328,383328,808440,808440,221000,221000,9144726,9144726,12724777,12724777,1582612,1582612,23884,23884,1008249,1008249
2025-03-06 01:00:00+00:00,6730691,6730691,291063,291063,0,0,1448732,1448732,582594,582594,243654,243654,10002,10002,579000,579000,841998,841998,,,642690,642690,1621000,1621000,2620336,2620336,6730691,6730691,291063,291063,0,0,405706,405706,1448732,1448732,582594,582594,243654,243654,10002,10002,579000,579000,841998,841998,595002,595002,642690,642690,1080843,1080843,1621000,1621000,2620336,2620336,485000,485000,365000,365000,1090250,1090250,385642,385642,801414,801414,221000,221000,9078511,9078511,12782466,12782466,1583448,1583448,0,0,1090250,1090250
2025-03-06 02:00:00+00:00,6900097,6900097,245703,245703,0,0,1635688,1635688,582583,582583,243654,243654,10002,10002,579000,579000,841998,841998,,,634510,634510,1555000,1555000,2676813,2676813,6900097,6900097,245703,245703,0,0,405708,405708,1635688,1635688,582583,582583,243654,243654,10002,10002,579000,579000,841998,841998,595002,595002,634510,634510,1089404,1089404,1555000,1555000,2676813,2676813,485500,485500,365000,365000,1126250,1126250,391611,391611,818687,818687,221000,221000,9085131,9085131,12810619,12810619,1591179,1591179,0,0,1126249,1126249
2025-03-06 03:00:00+00:00,7056326,7056326,229861,229861,0,0,1760678,1760678,582571,582571,243659,243659,10002,10002,579000,579000,841998,841998,,,636307,636307,1467750,1467750,2653838,2653838,7056326,7056326,229861,229861,0,0,405714,405714,1760678,1760678,582571,582571,243659,243659,10002,10002,579000,579000,841998,841998,595002,595002,636307,636307,919231,919231,1467750,1467750,2653838,2653838,485250,485250,365000,365000,1171500,1171500,388997,388997,811662,811662,221000,221000,9014523,9014523,12781090,12781090,1608662,1608662,34,34,1171500,1171500
2025-03-06 04:00:00+00:00,7058463,7058463,203754,203754,0,0,1833272,1833272,582560,582560,243660,243660,10002,10002,579000,579000,841998,841998,,,676712,676712,1722250,1722250,2671069,2671069,7058463,7058463,203754,203754,0,0,405716,405716,1833272,1833272,582560,582560,243660,243660,10002,10002,579000,579000,841998,841998,595002,595002,676712,676712,856955,856955,1722250,1722250,2671069,2671069,486000,486000,365000,365000,1086750,1086750,398347,398347,816931,816931,221000,221000,9296876,9296876,12734188,12734188,1724122,1724122,37,37,1086750,1086750
2025-03-06 05:00:00+00:00,7144404,7144404,234258,234258,0,0,1927690,1927690,582549,582549,243661,243661,10002,10002,579000,579000,841998,841998,,,792023,792023,2471250,2471250,2759900,2759900,7144404,7144404,234258,234258,0,0,405720,405720,1927690,1927690,582549,582549,243661,243661,10002,10002,579000,579000,841998,841998,595002,595002,792023,792023,831190,831190,2471250,2471250,2759900,2759900,486000,486000,365000,365000,932500,932500,383396,383396,844100,844100,221000,221000,10279091,10279091,12743877,12743877,1965082,1965082,0,0,932501,932501
2025-03-06 06:00:00+00:00,7637757,7637757,316022,316022,0,0,2109672,2109672,582537,582537,243666,243666,10002,10002,579000,579000,841998,841998,,,1041382,1041382,3762000,3762000,2752051,2752051,7637757,7637757,316022,316022,0,0,405725,405725,2109672,2109672,582537,582537,243666,243666,10002,10002,579000,579000,841998,841998,595002,595002,1041382,1041382,846847,846847,3762000,3762000,2752051,2752051,485750,485750,365000,365000,912750,912750,389406,389406,841699,841699,221000,221000,11905942,11905942,12064044,12064044,2249669,2249669,0,0,912751,912751
2025-03-06 07:00:00+00:00,8412933,8412933,333957,333957,167692,167692,2381255,2381255,582525,582525,243666,243666,10002,10002,579000,579000,841998,841998,,,1329233,1329233,3849750,3849750,2738650,2738650,8412933,8412933,333957,333957,167692,167692,405727,405727,2381255,2381255,582525,582525,243666,243666,10002,10002,579000,579000,841998,841998,595002,595002,1329233,1329233,937736,937736,3849750,3849750,2738650,2738650,485500,485500,365000,365000,940500,940500,376618,376618,837600,837600,221000,221000,12412640,12412640,12058294,12058294,2472991,2472991,2376,2376,940500,940500
2025-03-06 08:00:00+00:00,11246930,11246930,354427,354427,2810351,2810351,2619358,2619358,582515,582515,243670,243670,10002,10002,579000,579000,841998,841998,,,1275414,1275414,3265000,3265000,2444012,2444012,11246930,11246930,354427,354427,2810351,2810351,405732,405732,2619358,2619358,582515,582515,243670,243670,10002,10002,579000,579000,841998,841998,595002,595002,1275414,1275414,993148,993148,3265000,3265000,2444012,2444012,486000,486000,365000,365000,894000,894000,366039,366039,747488,747488,221000,221000,13874756,13874756,12157426,12157426,2287478,2287478,35461,35461,894000,894000
2025-03-06 09:00:00+00:00,15719399,15719399,414264,414264,7415944,7415944,2623962,2623962,582503,582503,243672,243672,10002,10002,579000,579000,841998,841998,,,983037,983037,1579750,1579750,1748294,1748294,15719399,15719399,414264,414264,7415944,7415944,405736,405736,2623962,2623962,582503,582503,243672,243672,10002,10002,579000,579000,841998,841998,595002,595002,983037,983037,922195,922195,1579750,1579750,1748294,1748294,485000,485000,365000,365000,935500,935500,373289,373289,534706,534706,221000,221000,15544386,15544386,12179095,12179095,1844928,1844928,88779,88779,935500,935500
2025-03-06 10:00:00+00:00,19797312,19797312,605081,605081,11291416,11291416,2790270,2790270,582491,582491,243672,243672,10002,10002,579000,579000,841998,841998,,,704154,704154,1186000,1186000,1145811,1145811,19797312,19797312,605081,605081,11291416,11291416,405738,405738,2790270,2790270,582491,582491,243672,243672,10002,10002,579000,579000,841998,841998,595002,595002,704154,704154,833132,833132,1186000,1186000,1145811,1145811,485750,485750,365000,365000,1015000,1015000,357921,357921,350439,350439,221000,221000,18200847,18200847,12291364,12291364,1535349,1535349,133487,133487,1015001,1015001
2025-03-06 11:00:00+00:00,22385046,22385046,774535,774535,13641076,13641076,3125605,3125605,582480,582480,243678,243678,10002,10002,579000,579000,841998,841998,,,476393,476393,1105500,1105500,918755,918755,22385046,22385046,774535,774535,13641076,13641076,405744,405744,3125605,3125605,582480,582480,243678,243678,10002,10002,579000,579000,841998,841998,595002,595002,476393,476393,761736,761736,1105500,1105500,918755,918755,485000,485000,365000,365000,946250,946250,390170,390170,280995,280995,221000,221000,20101167,20101167,12302548,12302548,1363056,1363056,163283,163283,946250,946250
2025-03-06 12:00:00+00:00,22906176,22906176,1100645,1100645,14320485,14320485,2824209,2824209,582469,582469,243649,243649,10002,10002,578954,578954,841998,841998,,,284627,284627,1034750,1034750,924307,924307,22906176,22906176,1100645,1100645,14320485,14320485,405746,405746,2824209,2824209,582469,582469,243649,243649,10002,10002,578954,578954,841998,841998,594956,594956,284627,284627,534365,534365,1034750,1034750,924307,924307,485500,485500,365000,365000,943000,943000,384879,384879,282693,282693,221000,221000,20960422,20960422,12246003,12246003,1283042,1283042,175436,175436,943000,943000
2025-03-06 13:00:00+00:00,23326301,23326301,1599160,1599160,14683923,14683923,2667093,2667093,582457,582457,243574,243574,10002,10002,578837,578837,841998,841998,,,126622,126622,1052000,1052000,924307,924307,23326301,23326301,1599160,1599160,14683923,14683923,405750,405750,2667093,2667093,582457,582457,243574,243574,10002,10002,578837,578837,841998,841998,594831,594831,126622,126622,502967,502967,1052000,1052000,924307,924307,485000,485000,365000,365000,815250,815250,382083,382083,282693,282693,221000,221000,21651191,21651191,12309440,12309440,1222859,1222859,176805,176805,815249,815249
2025-03-06 14:00:00+00:00,22547647,22547647,1987399,1987399,13357680,13357680,2572085,2572085,582446,582446,243479,243479,10002,10002,578686,578686,841998,841998,,,102902,102902,1190250,1190250,980400,980400,22547647,22547647,1987399,1987399,13357680,13357680,405755,405755,2572085,2572085,582446,582446,243479,243479,10002,10002,578686,578686,841998,841998,594676,594676,102902,102902,825021,825021,1190250,1190250,980400,980400,484750,484750,365000,365000,1112500,1112500,373018,373018,299850,299850,221000,221000,21178455,21178455,12332017,12332017,1179626,1179626,158039,158039,1112500,1112500
2025-03-06 15:00:00+00:00,19993017,19993017,2084221,2084221,11080586,11080586,2326827,2326827,582435,582435,243385,243385,10002,10002,578539,578539,841998,841998,,,107321,107321,1468000,1468000,1404072,1404072,19993017,19993017,2084221,2084221,11080586,11080586,405757,405757,2326827,2326827,582435,582435,243385,243385,10002,10002,578539,578539,841998,841998,594525,594525,107321,107321,978107,978107,1468000,1468000,1404072,1404072,485750,485750,365000,365000,1006500,1006500,369753,369753,429428,429428,221000,221000,19818840,19818840,12580610,12580610,1274283,1274283,130921,130921,1006500,1006500
2025-03-06 16:00:00+00:00,15369434,15369434,1728232,1728232,7402914,7402914,1750983,1750983,582423,582423,243233,243233,10002,10002,578297,578297,841998,841998,,,118953,118953,3451000,3451000,2168711,2168711,15369434,15369434,1728232,1728232,7402914,7402914,405762,405762,1750983,1750983,582423,582423,243233,243233,10002,10002,578297,578297,841998,841998,594279,594279,118953,118953,1135290,1135290,3451000,3451000,2168711,2168711,485750,485750,365000,365000,1022750,1022750,372019,372019,663289,663289,221000,221000,19153257,19153257,12624567,12624567,1644611,1644611,89608,89608,1022750,1022750
2025-03-06 17:00:00+00:00,10403601,10403601,961872,961872,3413138,3413138,1257651,1257651,582411,582411,242983,242983,10002,10002,577908,577908,841998,841998,,,183689,183689,5384750,5384750,2711847,2711847,10403601,10403601,961872,961872,3413138,3413138,405766,405766,1257651,1257651,582411,582411,242983,242983,10002,10002,577908,577908,841998,841998,593877,593877,183689,183689,1333815,1333815,5384750,5384750,2711847,2711847,485750,485750,365000,365000,1289000,1289000,380197,380197,829403,829403,221000,221000,17717339,17717339,12702806,12702806,2055578,2055578,43305,43305,1289001,1289001
2025-03-06 18:00:00+00:00,6865585,6865585,337579,337579,292078,292078,1060224,1060224,582401,582401,242715,242715,10002,10002,577493,577493,841998,841998,,,451108,451108,5939000,5939000,2980255,2980255,6865585,6865585,337579,337579,292078,292078,405768,405768,1060224,1060224,582401,582401,242715,242715,10002,10002,577493,577493,841998,841998,593453,593453,451108,451108,1624199,1624199,5939000,5939000,2980255,2980255,486000,486000,365000,365000,1466250,1466250,381427,381427,911495,911495,221000,221000,15274288,15274288,12764002,12764002,2275631,2275631,4516,4516,1466250,1466250
