ds,actual,predicted,window_start,window_end,rmse
2025-05-12 07:00:00,0.106,-0.020580232925824116,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 07:00:00,0.106,-0.020580232925824116,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 07:00:00,0.106,-0.020580232925824116,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 07:00:00,0.106,-0.020580232925824116,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 08:00:00,0.062,-0.058842230018713915,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 08:00:00,0.062,-0.058842230018713915,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 08:00:00,0.062,-0.058842230018713915,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 08:00:00,0.062,-0.058842230018713915,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 09:00:00,-0.002,-0.09358904393711609,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 09:00:00,-0.002,-0.09358904393711609,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 09:00:00,-0.002,-0.09358904393711609,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 09:00:00,-0.002,-0.09358904393711609,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 10:00:00,-0.006,-0.13172283443515742,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 10:00:00,-0.006,-0.13172283443515742,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 10:00:00,-0.006,-0.13172283443515742,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 10:00:00,-0.006,-0.13172283443515742,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 11:00:00,-0.044,-0.15382222954321012,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 11:00:00,-0.044,-0.15382222954321012,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 11:00:00,-0.044,-0.15382222954321012,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 11:00:00,-0.044,-0.15382222954321012,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 12:00:00,-0.057,-0.16187647209351852,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 12:00:00,-0.057,-0.16187647209351852,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 12:00:00,-0.057,-0.16187647209351852,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 12:00:00,-0.057,-0.16187647209351852,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 13:00:00,-0.048,-0.16102909401555732,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 13:00:00,-0.048,-0.16102909401555732,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 13:00:00,-0.048,-0.16102909401555732,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 13:00:00,-0.048,-0.16102909401555732,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 14:00:00,-0.011,-0.14730418165979664,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 14:00:00,-0.011,-0.14730418165979664,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 14:00:00,-0.011,-0.14730418165979664,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 14:00:00,-0.011,-0.14730418165979664,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 15:00:00,-0.004,-0.12398430782912095,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
2025-05-12 15:00:00,-0.004,-0.12398430782912095,2025-05-11 12:00:00,2025-05-16 12:00:00,0.09314479477939608
