Price,target_datetime,Load,shortwave_radiation,temperature_2m,direct_normal_irradiance,diffuse_radiation,Flow_NO,yearday_cos,Flow_GB,month,is_dst,yearday_sin,wind_speed_10m,is_non_working_day,hour_cos,is_weekend,cloud_cover,weekday_sin,hour_sin,weekday_cos
0.29118,2025-01-20 09:00:00+00:00,18578.25,18.0,0.08249999582767487,0.0,18.0,247.0,0.9413968285264122,1.0,1,0,0.3373010691361842,8.279999732971191,0,-0.7071067811865475,0,100.0,0.0,0.7071067811865476,1.0
0.23629,2025-01-20 10:00:00+00:00,18749.75,54.0,0.5325000286102295,19.59380340576172,50.06779098510742,523.0,0.9413968285264122,0.75,1,0,0.3373010691361842,7.559999465942383,0,-0.8660254037844387,0,100.0,0.0,0.49999999999999994,1.0
0.18769,2025-01-20 11:00:00+00:00,18627.75,133.0,1.0824999809265137,129.48779296875,97.99921417236328,621.0,0.9413968285264122,0.5,1,0,0.3373010691361842,6.479999542236328,0,-0.9659258262890682,0,100.0,0.0,0.258819045102521,1.0
0.17613,2025-01-20 12:00:00+00:00,18396.25,96.0,0.8324999809265137,40.55816650390625,83.70600891113281,621.0,0.9413968285264122,0.75,1,0,0.3373010691361842,5.399999618530273,0,-1.0,0,100.0,0.0,1.2246467991473532e-16,1.0
0.17139,2025-01-20 13:00:00+00:00,18354.5,75.0,1.2325000762939453,21.24880027770996,68.69104766845703,620.0,0.9413968285264122,0.75,1,0,0.3373010691361842,7.199999809265137,0,-0.9659258262890683,0,100.0,0.0,-0.2588190451025208,1.0
0.19030000000000002,2025-01-20 14:00:00+00:00,18361.75,94.0,1.0824999809265137,59.51955795288086,78.99542999267578,620.0,0.9413968285264122,0.25,1,0,0.3373010691361842,6.479999542236328,0,-0.8660254037844388,0,77.0,0.0,-0.4999999999999998,1.0
0.26281,2025-01-20 15:00:00+00:00,18531.25,72.0,0.9325000047683716,70.69627380371094,59.8589973449707,608.0,0.9413968285264122,0.5,1,0,0.3373010691361842,7.199999809265137,0,-0.7071067811865479,0,100.0,0.0,-0.7071067811865471,1.0
0.37028,2025-01-20 16:00:00+00:00,18850.5,11.0,0.23250000178813934,0.0,11.0,327.0,0.9413968285264122,0.75,1,0,0.3373010691361842,8.640000343322754,0,-0.5000000000000004,0,95.0,0.0,-0.8660254037844384,1.0
0.52347,2025-01-20 17:00:00+00:00,19483.25,0.0,0.2824999988079071,0.0,0.0,463.0,0.9413968285264122,0.5,1,0,0.3373010691361842,8.279999732971191,0,-0.25881904510252063,0,98.0,0.0,-0.9659258262890683,1.0
0.47328,2025-01-20 18:00:00+00:00,18813.5,0.0,0.2824999988079071,0.0,0.0,546.0,0.9413968285264122,0.0,1,0,0.3373010691361842,9.720000267028809,0,-1.8369701987210297e-16,0,99.0,0.0,-1.0,1.0
0.29557,2025-01-20 19:00:00+00:00,18101.5,0.0,-0.017500001937150955,0.0,0.0,621.0,0.9413968285264122,0.25,1,0,0.3373010691361842,11.159998893737793,0,0.2588190451025203,0,97.0,0.0,-0.9659258262890684,1.0
0.22,2025-01-20 20:00:00+00:00,17358.25,0.0,-0.16750000417232513,0.0,0.0,620.0,0.9413968285264122,0.25,1,0,0.3373010691361842,10.079999923706055,0,0.5000000000000001,0,81.0,0.0,-0.8660254037844386,1.0
0.17,2025-01-20 21:00:00+00:00,16461.25,0.0,-0.11750000715255737,0.0,0.0,621.0,0.9413968285264122,0.0,1,0,0.3373010691361842,6.479999542236328,0,0.7071067811865474,0,98.0,0.0,-0.7071067811865477,1.0
0.15274000000000001,2025-01-20 22:00:00+00:00,15348.0,0.0,-0.4675000011920929,0.0,0.0,620.0,0.9413968285264122,0.25,1,0,0.3373010691361842,6.479999542236328,0,0.8660254037844384,0,100.0,0.0,-0.5000000000000004,1.0
0.13774,2025-01-20 23:00:00+00:00,14307.5,0.0,-0.4675000011920929,0.0,0.0,620.0,0.9413968285264122,0.0,1,0,0.3373010691361842,5.399999618530273,0,0.9659258262890681,0,100.0,0.0,-0.25881904510252157,1.0
0.113,2025-01-21 00:00:00+00:00,13584.0,0.0,-0.3174999952316284,0.0,0.0,620.0,0.9354554315134164,0.0,1,0,0.3534446712740877,5.759999752044678,0,1.0,0,100.0,0.7818314824680298,0.0,0.6234898018587336
0.10676000000000001,2025-01-21 01:00:00+00:00,13157.0,0.0,-0.11750000715255737,0.0,0.0,620.0,0.9354554315134164,0.25,1,0,0.3534446712740877,5.039999961853027,0,0.9659258262890683,0,100.0,0.7818314824680298,0.25881904510252074,0.6234898018587336
0.1038,2025-01-21 02:00:00+00:00,12926.0,0.0,-0.2175000011920929,0.0,0.0,620.0,0.9354554315134164,0.25,1,0,0.3534446712740877,6.839999675750732,0,0.8660254037844387,0,100.0,0.7818314824680298,0.49999999999999994,0.6234898018587336
0.10968000000000001,2025-01-21 03:00:00+00:00,12739.5,0.0,-0.6174999475479126,0.0,0.0,620.0,0.9354554315134164,0.25,1,0,0.3534446712740877,8.279999732971191,0,0.7071067811865476,0,100.0,0.7818314824680298,0.7071067811865475,0.6234898018587336
0.113,2025-01-21 04:00:00+00:00,12738.25,0.0,-0.5674999952316284,0.0,0.0,620.0,0.9354554315134164,0.5,1,0,0.3534446712740877,8.279999732971191,0,0.5000000000000001,0,98.0,0.7818314824680298,0.8660254037844386,0.6234898018587336
0.12073,2025-01-21 05:00:00+00:00,13157.75,0.0,-0.06750000268220901,0.0,0.0,621.0,0.9354554315134164,0.0,1,0,0.3534446712740877,9.720000267028809,0,0.25881904510252074,0,100.0,0.7818314824680298,0.9659258262890683,0.6234898018587336
0.14178,2025-01-21 06:00:00+00:00,14534.0,0.0,-0.26750001311302185,0.0,0.0,620.0,0.9354554315134164,0.0,1,0,0.3534446712740877,9.0,0,6.123233995736766e-17,0,100.0,0.7818314824680298,1.0,0.6234898018587336
0.1669,2025-01-21 07:00:00+00:00,16651.5,0.0,-0.41749998927116394,0.0,0.0,620.0,0.9354554315134164,0.0,1,0,0.3534446712740877,6.839999675750732,0,-0.25881904510252063,0,100.0,0.7818314824680298,0.9659258262890683,0.6234898018587336
0.24831999999999999,2025-01-21 08:00:00+00:00,18106.75,2.0,-0.4675000011920929,0.0,2.0,617.0,0.9354554315134164,0.0,1,0,0.3534446712740877,6.479999542236328,0,-0.49999999999999983,0,100.0,0.7818314824680298,0.8660254037844387,0.6234898018587336
0.212,2025-01-21 09:00:00+00:00,18595.25,24.0,-0.16750000417232513,3.627812623977661,23.577795028686523,599.0,0.9354554315134164,0.0,1,0,0.3534446712740877,6.839999675750732,0,-0.7071067811865475,0,100.0,0.7818314824680298,0.7071067811865476,0.6234898018587336
0.19805,2025-01-21 10:00:00+00:00,18441.5,51.0,0.23250000178813934,15.630722045898438,47.81414794921875,326.0,0.9354554315134164,0.25,1,0,0.3534446712740877,5.039999961853027,0,-0.8660254037844387,0,100.0,0.7818314824680298,0.49999999999999994,0.6234898018587336
0.162,2025-01-21 11:00:00+00:00,18141.75,159.0,0.8324999809265137,198.2374725341797,104.74109649658203,620.0,0.9354554315134164,0.0,1,0,0.3534446712740877,4.679999828338623,0,-0.9659258262890682,0,100.0,0.7818314824680298,0.258819045102521,0.6234898018587336
0.14837,2025-01-21 12:00:00+00:00,17856.25,180.0,1.1325000524520874,209.500244140625,115.73356628417969,621.0,0.9354554315134164,-0.25,1,0,0.3534446712740877,5.399999618530273,0,-1.0,0,100.0,0.7818314824680298,1.2246467991473532e-16,0.6234898018587336
0.14354,2025-01-21 13:00:00+00:00,17645.5,142.0,1.8825000524520874,119.90657043457031,105.93999481201172,611.0,0.9354554315134164,0.0,1,0,0.3534446712740877,3.5999999046325684,0,-0.9659258262890683,0,100.0,0.7818314824680298,-0.2588190451025208,0.6234898018587336
0.15048,2025-01-21 14:00:00+00:00,17638.0,171.0,1.8324999809265137,271.40576171875,101.50894927978516,382.0,0.9354554315134164,0.0,1,0,0.3534446712740877,3.5999999046325684,0,-0.8660254037844388,0,100.0,0.7818314824680298,-0.4999999999999998,0.6234898018587336
0.17101,2025-01-21 15:00:00+00:00,17923.25,116.0,0.6825000047683716,236.67987060546875,74.40819549560547,104.0,0.9354554315134164,0.0,1,0,0.3534446712740877,5.039999961853027,0,-0.7071067811865479,0,100.0,0.7818314824680298,-0.7071067811865471,0.6234898018587336
0.20277,2025-01-21 16:00:00+00:00,18483.75,18.0,0.4325000047683716,3.9153761863708496,17.61132049560547,132.0,0.9354554315134164,0.25,1,0,0.3534446712740877,3.5999999046325684,0,-0.5000000000000004,0,99.0,0.7818314824680298,-0.8660254037844384,0.6234898018587336
0.28252,2025-01-21 17:00:00+00:00,19411.75,0.0,-0.5175000429153442,0.0,0.0,14.0,0.9354554315134164,0.0,1,0,0.3534446712740877,4.679999828338623,0,-0.25881904510252063,0,99.0,0.7818314824680298,-0.9659258262890683,0.6234898018587336
0.24396,2025-01-21 18:00:00+00:00,18897.0,0.0,-0.2175000011920929,0.0,0.0,329.0,0.9354554315134164,0.0,1,0,0.3534446712740877,2.5199999809265137,0,-1.8369701987210297e-16,0,100.0,0.7818314824680298,-1.0,0.6234898018587336
0.19994,2025-01-21 19:00:00+00:00,18115.25,0.0,-0.4675000011920929,0.0,0.0,425.0,0.9354554315134164,0.0,1,0,0.3534446712740877,6.119999885559082,0,0.2588190451025203,0,100.0,0.7818314824680298,-0.9659258262890684,0.6234898018587336
0.17216,2025-01-21 20:00:00+00:00,17333.0,0.0,-0.41749998927116394,0.0,0.0,557.0,0.9354554315134164,0.0,1,0,0.3534446712740877,5.399999618530273,0,0.5000000000000001,0,100.0,0.7818314824680298,-0.8660254037844386,0.6234898018587336
0.15372,2025-01-21 21:00:00+00:00,16481.5,0.0,-0.16750000417232513,0.0,0.0,621.0,0.9354554315134164,0.5,1,0,0.3534446712740877,7.199999809265137,0,0.7071067811865474,0,100.0,0.7818314824680298,-0.7071067811865477,0.6234898018587336
0.13831,2025-01-21 22:00:00+00:00,15411.25,0.0,-0.11750000715255737,0.0,0.0,621.0,0.9354554315134164,0.0,1,0,0.3534446712740877,5.399999618530273,0,0.8660254037844384,0,100.0,0.7818314824680298,-0.5000000000000004,0.6234898018587336
0.1254,2025-01-21 23:00:00+00:00,14423.75,0.0,0.13249999284744263,0.0,0.0,621.0,0.9354554315134164,0.0,1,0,0.3534446712740877,7.559999465942383,0,0.9659258262890681,0,100.0,0.7818314824680298,-0.25881904510252157,0.6234898018587336
0.1273,2025-01-22 00:00:00+00:00,13687.25,0.0,-0.26750001311302185,0.0,0.0,621.0,0.9292372181882051,0.0,1,0,0.3694836834473831,9.720000267028809,0,1.0,0,100.0,0.9749279121818236,0.0,-0.22252093395631434
0.12369,2025-01-22 01:00:00+00:00,13172.25,0.0,-0.4675000011920929,0.0,0.0,620.0,0.9292372181882051,0.0,1,0,0.3694836834473831,7.559999465942383,0,0.9659258262890683,0,100.0,0.9749279121818236,0.25881904510252074,-0.22252093395631434
0.11743,2025-01-22 02:00:00+00:00,12890.25,0.0,0.2824999988079071,0.0,0.0,620.0,0.9292372181882051,0.0,1,0,0.3694836834473831,7.920000076293945,0,0.8660254037844387,0,100.0,0.9749279121818236,0.49999999999999994,-0.22252093395631434
0.11412,2025-01-22 03:00:00+00:00,12787.0,0.0,0.18250000476837158,0.0,0.0,621.0,0.9292372181882051,0.25,1,0,0.3694836834473831,7.920000076293945,0,0.7071067811865476,0,100.0,0.9749279121818236,0.7071067811865475,-0.22252093395631434
0.11462,2025-01-22 04:00:00+00:00,12710.25,0.0,0.23250000178813934,0.0,0.0,620.0,0.9292372181882051,0.0,1,0,0.3694836834473831,9.0,0,0.5000000000000001,0,100.0,0.9749279121818236,0.8660254037844386,-0.22252093395631434
0.12503,2025-01-22 05:00:00+00:00,13071.0,0.0,0.6825000047683716,0.0,0.0,620.0,0.9292372181882051,0.25,1,0,0.3694836834473831,8.640000343322754,0,0.25881904510252074,0,100.0,0.9749279121818236,0.9659258262890683,-0.22252093395631434
0.145,2025-01-22 06:00:00+00:00,14395.25,0.0,0.8324999809265137,0.0,0.0,580.0,0.9292372181882051,0.0,1,0,0.3694836834473831,9.359999656677246,0,6.123233995736766e-17,0,100.0,0.9749279121818236,1.0,-0.22252093395631434
0.19547,2025-01-22 07:00:00+00:00,16397.25,0.0,0.48249998688697815,0.0,0.0,273.0,0.9292372181882051,0.25,1,0,0.3694836834473831,7.920000076293945,0,-0.25881904510252063,0,100.0,0.9749279121818236,0.9659258262890683,-0.22252093395631434
0.23136,2025-01-22 08:00:00+00:00,17907.75,3.0,0.6825000047683716,0.0,3.0,0.0,0.9292372181882051,0.0,1,0,0.3694836834473831,7.559999465942383,0,-0.49999999999999983,0,100.0,0.9749279121818236,0.8660254037844387,-0.22252093395631434
0.19941,2025-01-22 09:00:00+00:00,18346.75,17.0,1.1825000047683716,0.0,17.0,0.0,0.9292372181882051,0.0,1,0,0.3694836834473831,9.0,0,-0.7071067811865475,0,100.0,0.9749279121818236,0.7071067811865476,-0.22252093395631434
0.17906,2025-01-22 10:00:00+00:00,17921.5,34.0,1.5325000286102295,3.4110727310180664,33.293731689453125,0.0,0.9292372181882051,0.25,1,0,0.3694836834473831,7.920000076293945,0,-0.8660254037844387,0,100.0,0.9749279121818236,0.49999999999999994,-0.22252093395631434
0.17294,2025-01-22 11:00:00+00:00,17708.5,16.0,1.4325000047683716,0.41084930300712585,15.88611125946045,0.0,0.9292372181882051,0.25,1,0,0.3694836834473831,7.920000076293945,0,-0.9659258262890682,0,100.0,0.9749279121818236,0.258819045102521,-0.22252093395631434
0.165,2025-01-22 12:00:00+00:00,17515.25,13.0,1.5824999809265137,0.43949094414711,12.863544464111328,0.0,0.9292372181882051,-0.25,1,0,0.3694836834473831,9.359999656677246,0,-1.0,0,100.0,0.9749279121818236,1.2246467991473532e-16,-0.22252093395631434
0.17,2025-01-22 13:00:00+00:00,17581.5,22.0,2.0824999809265137,0.9297043085098267,21.716779708862305,0.0,0.9292372181882051,0.25,1,0,0.3694836834473831,6.479999542236328,0,-0.9659258262890683,0,100.0,0.9749279121818236,-0.2588190451025208,-0.22252093395631434
0.1794,2025-01-22 14:00:00+00:00,17754.75,17.0,1.7825000286102295,0.3374064862728119,16.912256240844727,0.0,0.9292372181882051,0.0,1,0,0.3694836834473831,7.559999465942383,0,-0.8660254037844388,0,100.0,0.9749279121818236,-0.4999999999999998,-0.22252093395631434
0.19368000000000002,2025-01-22 15:00:00+00:00,17924.0,10.0,2.3324999809265137,0.0,10.0,0.0,0.9292372181882051,-0.5,1,0,0.3694836834473831,8.640000343322754,0,-0.7071067811865479,0,100.0,0.9749279121818236,-0.7071067811865471,-0.22252093395631434
0.19301,2025-01-22 16:00:00+00:00,18316.25,2.0,2.182500123977661,0.0,2.0,0.0,0.9292372181882051,0.0,1,0,0.3694836834473831,7.559999465942383,0,-0.5000000000000004,0,100.0,0.9749279121818236,-0.8660254037844384,-0.22252093395631434
0.19766,2025-01-22 17:00:00+00:00,18976.75,0.0,2.432500123977661,0.0,0.0,0.0,0.9292372181882051,0.0,1,0,0.3694836834473831,7.559999465942383,0,-0.25881904510252063,0,100.0,0.9749279121818236,-0.9659258262890683,-0.22252093395631434
0.17652,2025-01-22 18:00:00+00:00,18347.0,0.0,2.5824999809265137,0.0,0.0,0.0,0.9292372181882051,0.0,1,0,0.3694836834473831,7.559999465942383,0,-1.8369701987210297e-16,0,100.0,0.9749279121818236,-1.0,-0.22252093395631434
0.1674,2025-01-22 19:00:00+00:00,17567.5,0.0,2.182500123977661,0.0,0.0,11.0,0.9292372181882051,0.0,1,0,0.3694836834473831,4.679999828338623,0,0.2588190451025203,0,100.0,0.9749279121818236,-0.9659258262890684,-0.22252093395631434
0.13582,2025-01-22 20:00:00+00:00,16838.75,0.0,2.632499933242798,0.0,0.0,325.0,0.9292372181882051,0.0,1,0,0.3694836834473831,5.399999618530273,0,0.5000000000000001,0,100.0,0.9749279121818236,-0.8660254037844386,-0.22252093395631434
0.12791,2025-01-22 21:00:00+00:00,16077.0,0.0,2.7325000762939453,0.0,0.0,597.0,0.9292372181882051,0.25,1,0,0.3694836834473831,5.759999752044678,0,0.7071067811865474,0,100.0,0.9749279121818236,-0.7071067811865477,-0.22252093395631434
0.12850999999999999,2025-01-22 22:00:00+00:00,15064.75,0.0,2.2825000286102295,0.0,0.0,621.0,0.9292372181882051,0.0,1,0,0.3694836834473831,5.039999961853027,0,0.8660254037844384,0,100.0,0.9749279121818236,-0.5000000000000004,-0.22252093395631434
0.11506,2025-01-22 23:00:00+00:00,14059.5,0.0,2.9825000762939453,0.0,0.0,620.0,0.9292372181882051,0.0,1,0,0.3694836834473831,4.320000171661377,0,0.9659258262890681,0,100.0,0.9749279121818236,-0.25881904510252157,-0.22252093395631434
0.11392000000000001,2025-01-23 00:00:00+00:00,13239.25,0.0,2.9825000762939453,0.0,0.0,620.0,0.9227440286201427,0.25,1,0,0.38541335945432564,6.479999542236328,0,1.0,0,100.0,0.43388373911755823,0.0,-0.900968867902419
0.10909999999999999,2025-01-23 01:00:00+00:00,12861.75,0.0,2.9825000762939453,0.0,0.0,620.0,0.9227440286201427,0.5,1,0,0.38541335945432564,3.5999999046325684,0,0.9659258262890683,0,100.0,0.43388373911755823,0.25881904510252074,-0.900968867902419
0.10562,2025-01-23 02:00:00+00:00,12597.25,0.0,3.432500123977661,0.0,0.0,620.0,0.9227440286201427,0.5,1,0,0.38541335945432564,8.279999732971191,0,0.8660254037844387,0,100.0,0.43388373911755823,0.49999999999999994,-0.900968867902419
0.10008,2025-01-23 03:00:00+00:00,12213.25,0.0,3.682500123977661,0.0,0.0,620.0,0.9227440286201427,1.0,1,0,0.38541335945432564,7.199999809265137,0,0.7071067811865476,0,100.0,0.43388373911755823,0.7071067811865475,-0.900968867902419
0.09777,2025-01-23 04:00:00+00:00,12324.5,0.0,3.7825000286102295,0.0,0.0,620.0,0.9227440286201427,1.25,1,0,0.38541335945432564,8.279999732971191,0,0.5000000000000001,0,100.0,0.43388373911755823,0.8660254037844386,-0.900968867902419
0.10043,2025-01-23 05:00:00+00:00,12866.25,0.0,3.432500123977661,0.0,0.0,620.0,0.9227440286201427,1.25,1,0,0.38541335945432564,8.640000343322754,0,0.25881904510252074,0,100.0,0.43388373911755823,0.9659258262890683,-0.900968867902419
0.10856,2025-01-23 06:00:00+00:00,14142.5,0.0,2.9825000762939453,0.0,0.0,620.0,0.9227440286201427,1.25,1,0,0.38541335945432564,10.079999923706055,0,6.123233995736766e-17,0,100.0,0.43388373911755823,1.0,-0.900968867902419
0.13813999999999999,2025-01-23 07:00:00+00:00,16161.25,0.0,3.4825000762939453,0.0,0.0,620.0,0.9227440286201427,1.0,1,0,0.38541335945432564,11.519999504089355,0,-0.25881904510252063,0,76.0,0.43388373911755823,0.9659258262890683,-0.900968867902419
0.15935,2025-01-23 08:00:00+00:00,17551.75,5.0,4.53249979019165,0.47757789492607117,4.971278667449951,616.0,0.9227440286201427,1.0,1,0,0.38541335945432564,13.319999694824219,0,-0.49999999999999983,0,100.0,0.43388373911755823,0.8660254037844387,-0.900968867902419
0.15593,2025-01-23 09:00:00+00:00,17656.25,34.0,4.932499885559082,18.911100387573242,31.736896514892578,493.0,0.9227440286201427,1.0,1,0,0.38541335945432564,12.959999084472656,0,-0.7071067811865475,0,32.0,0.43388373911755823,0.7071067811865476,-0.900968867902419
0.128,2025-01-23 10:00:00+00:00,17394.5,143.0,5.082499980926514,266.9136657714844,86.84708404541016,525.0,0.9227440286201427,0.75,1,0,0.38541335945432564,10.079999923706055,0,-0.8660254037844387,0,98.0,0.43388373911755823,0.49999999999999994,-0.900968867902419
0.11142,2025-01-23 11:00:00+00:00,17030.0,85.0,5.582499980926514,34.57179641723633,75.29265594482422,566.0,0.9227440286201427,1.0,1,0,0.38541335945432564,14.399999618530273,0,-0.9659258262890682,0,100.0,0.43388373911755823,0.258819045102521,-0.900968867902419
0.09140000000000001,2025-01-23 12:00:00+00:00,16582.75,93.0,5.632499694824219,34.029869079589844,82.30476379394531,321.0,0.9227440286201427,1.0,1,0,0.38541335945432564,16.19999885559082,0,-1.0,0,100.0,0.43388373911755823,1.2246467991473532e-16,-0.900968867902419
0.08832,2025-01-23 13:00:00+00:00,16909.0,140.0,5.432499885559082,108.6771011352539,106.46162414550781,606.0,0.9227440286201427,0.25,1,0,0.38541335945432564,14.399999618530273,0,-0.9659258262890683,0,100.0,0.43388373911755823,-0.2588190451025208,-0.900968867902419
0.08586,2025-01-23 14:00:00+00:00,17175.25,157.0,5.882499694824219,207.6405487060547,102.15654754638672,621.0,0.9227440286201427,1.0,1,0,0.38541335945432564,15.84000015258789,0,-0.8660254037844388,0,18.0,0.43388373911755823,-0.4999999999999998,-0.900968867902419
0.09276999999999999,2025-01-23 15:00:00+00:00,17578.25,124.0,5.78249979019165,251.96011352539062,77.66769409179688,617.0,0.9227440286201427,1.0,1,0,0.38541335945432564,14.75999927520752,0,-0.7071067811865479,0,100.0,0.43388373911755823,-0.7071067811865471,-0.900968867902419
0.09255,2025-01-23 16:00:00+00:00,18112.25,22.0,5.582499980926514,8.48332405090332,21.122209548950195,522.0,0.9227440286201427,1.0,1,0,0.38541335945432564,16.559999465942383,0,-0.5000000000000004,0,96.0,0.43388373911755823,-0.8660254037844384,-0.900968867902419
0.109,2025-01-23 17:00:00+00:00,18904.75,0.0,5.682499885559082,0.0,0.0,621.0,0.9227440286201427,1.0,1,0,0.38541335945432564,18.0,0,-0.25881904510252063,0,97.0,0.43388373911755823,-0.9659258262890683,-0.900968867902419
0.112,2025-01-23 18:00:00+00:00,18527.0,0.0,4.932499885559082,0.0,0.0,621.0,0.9227440286201427,1.0,1,0,0.38541335945432564,18.719999313354492,0,-1.8369701987210297e-16,0,100.0,0.43388373911755823,-1.0,-0.900968867902419
0.0999,2025-01-23 19:00:00+00:00,17803.5,0.0,4.932499885559082,0.0,0.0,621.0,0.9227440286201427,1.25,1,0,0.38541335945432564,21.239999771118164,0,0.2588190451025203,0,100.0,0.43388373911755823,-0.9659258262890684,-0.900968867902419
0.0895,2025-01-23 20:00:00+00:00,16997.25,0.0,5.732499599456787,0.0,0.0,621.0,0.9227440286201427,0.75,1,0,0.38541335945432564,20.15999984741211,0,0.5000000000000001,0,100.0,0.43388373911755823,-0.8660254037844386,-0.900968867902419
0.07723000000000001,2025-01-23 21:00:00+00:00,16171.0,0.0,6.232499599456787,0.0,0.0,620.0,0.9227440286201427,0.5,1,0,0.38541335945432564,22.319997787475586,0,0.7071067811865474,0,100.0,0.43388373911755823,-0.7071067811865477,-0.900968867902419
0.07848999999999999,2025-01-23 22:00:00+00:00,15136.0,0.0,6.582499980926514,0.0,0.0,599.0,0.9227440286201427,1.0,1,0,0.38541335945432564,21.599998474121094,0,0.8660254037844384,0,100.0,0.43388373911755823,-0.5000000000000004,-0.900968867902419
0.060090000000000005,2025-01-23 23:00:00+00:00,14191.25,0.0,6.132499694824219,0.0,0.0,528.0,0.9227440286201427,0.5,1,0,0.38541335945432564,18.719999313354492,0,0.9659258262890681,0,100.0,0.43388373911755823,-0.25881904510252157,-0.900968867902419
0.07033,2025-01-24 00:00:00+00:00,13420.75,0.0,6.03249979019165,0.0,0.0,612.0,0.9159777842484877,0.25,1,0,0.4012289854475009,17.639999389648438,0,1.0,0,100.0,-0.433883739117558,0.0,-0.9009688679024191
0.05853,2025-01-24 01:00:00+00:00,13032.5,0.0,5.632499694824219,0.0,0.0,549.0,0.9159777842484877,0.75,1,0,0.4012289854475009,11.519999504089355,0,0.9659258262890683,0,100.0,-0.433883739117558,0.25881904510252074,-0.9009688679024191
0.04424,2025-01-24 02:00:00+00:00,12767.75,0.0,4.982499599456787,0.0,0.0,408.0,0.9159777842484877,0.0,1,0,0.4012289854475009,12.59999942779541,0,0.8660254037844387,0,100.0,-0.433883739117558,0.49999999999999994,-0.9009688679024191
0.03958,2025-01-24 03:00:00+00:00,12715.0,0.0,4.582499980926514,0.0,0.0,206.0,0.9159777842484877,0.75,1,0,0.4012289854475009,14.75999927520752,0,0.7071067811865476,0,100.0,-0.433883739117558,0.7071067811865475,-0.9009688679024191
0.04381,2025-01-24 04:00:00+00:00,12744.75,0.0,5.632499694824219,0.0,0.0,13.0,0.9159777842484877,0.75,1,0,0.4012289854475009,14.399999618530273,0,0.5000000000000001,0,100.0,-0.433883739117558,0.8660254037844386,-0.9009688679024191
0.06666,2025-01-24 05:00:00+00:00,12965.0,0.0,6.132499694824219,0.0,0.0,325.0,0.9159777842484877,0.75,1,0,0.4012289854475009,14.399999618530273,0,0.25881904510252074,0,100.0,-0.433883739117558,0.9659258262890683,-0.9009688679024191
0.0814,2025-01-24 06:00:00+00:00,14092.0,0.0,6.632499694824219,0.0,0.0,619.0,0.9159777842484877,1.0,1,0,0.4012289854475009,17.639999389648438,0,6.123233995736766e-17,0,100.0,-0.433883739117558,1.0,-0.9009688679024191
0.10901999999999999,2025-01-24 07:00:00+00:00,15987.0,0.0,7.03249979019165,0.0,0.0,621.0,0.9159777842484877,1.0,1,0,0.4012289854475009,17.639999389648438,0,-0.25881904510252063,0,100.0,-0.433883739117558,0.9659258262890683,-0.9009688679024191
0.11524,2025-01-24 08:00:00+00:00,17485.5,0.0,7.332499980926514,0.0,0.0,621.0,0.9159777842484877,1.5,1,0,0.4012289854475009,21.959999084472656,0,-0.49999999999999983,0,100.0,-0.433883739117558,0.8660254037844387,-0.9009688679024191
0.09693,2025-01-24 09:00:00+00:00,18189.0,3.0,7.53249979019165,0.0,3.0,621.0,0.9159777842484877,1.25,1,0,0.4012289854475009,19.079999923706055,0,-0.7071067811865475,0,100.0,-0.433883739117558,0.7071067811865476,-0.9009688679024191
0.09,2025-01-24 10:00:00+00:00,18320.5,3.0,7.182499885559082,0.0,3.0,621.0,0.9159777842484877,1.5,1,0,0.4012289854475009,24.479999542236328,0,-0.8660254037844387,0,100.0,-0.433883739117558,0.49999999999999994,-0.9009688679024191
0.07916,2025-01-24 11:00:00+00:00,18401.75,7.0,7.132499694824219,0.16109471023082733,6.9541754722595215,621.0,0.9159777842484877,1.0,1,0,0.4012289854475009,21.239999771118164,0,-0.9659258262890682,0,100.0,-0.433883739117558,0.258819045102521,-0.9009688679024191
0.07723999999999999,2025-01-24 12:00:00+00:00,18342.0,4.0,7.132499694824219,0.14337216317653656,3.954383373260498,621.0,0.9159777842484877,1.0,1,0,0.4012289854475009,20.880001068115234,0,-1.0,0,100.0,-0.433883739117558,1.2246467991473532e-16,-0.9009688679024191
0.07526999999999999,2025-01-24 13:00:00+00:00,18267.0,5.0,7.78249979019165,0.16928943991661072,4.947072982788086,620.0,0.9159777842484877,1.0,1,0,0.4012289854475009,22.68000030517578,0,-0.9659258262890683,0,100.0,-0.433883739117558,-0.2588190451025208,-0.9009688679024191
0.07488,2025-01-24 14:00:00+00:00,18144.5,20.0,8.182499885559082,0.5894774198532104,19.841869354248047,620.0,0.9159777842484877,1.0,1,0,0.4012289854475009,20.880001068115234,0,-0.8660254037844388,0,100.0,-0.433883739117558,-0.4999999999999998,-0.9009688679024191
0.0788,2025-01-24 15:00:00+00:00,17960.75,23.0,8.582500457763672,0.15090304613113403,22.97162437438965,621.0,0.9159777842484877,1.0,1,0,0.4012289854475009,21.599998474121094,0,-0.7071067811865479,0,100.0,-0.433883739117558,-0.7071067811865471,-0.9009688679024191
0.0799,2025-01-24 16:00:00+00:00,18086.5,8.0,8.582500457763672,0.0,8.0,620.0,0.9159777842484877,1.25,1,0,0.4012289854475009,20.51999855041504,0,-0.5000000000000004,0,100.0,-0.433883739117558,-0.8660254037844384,-0.9009688679024191
