,Load,Price,Flow_BE_to_NL,Flow_NL_to_BE,Flow_DE_to_NL,Flow_NL_to_DE,Flow_GB_to_NL,Flow_NL_to_GB,Flow_DK_to_NL,Flow_NL_to_DK,Flow_NO_to_NL,Flow_NL_to_NO
2022-11-23 20:00:00+00:00,13461.25,146.86,209.0,0.0,589.75,1223.5,0.0,0.0,0.0,0.0,619.0,0.0
2022-11-23 21:00:00+00:00,12545.0,140.74,202.0,0.0,296.0,2140.25,325.75,0.0,0.0,1.0,606.0,0.0
2022-11-23 22:00:00+00:00,11741.25,124.48,278.0,0.0,323.5,2974.5,866.5,0.0,0.0,1.0,299.0,0.0
2022-11-23 23:00:00+00:00,11066.25,140.7,319.0,0.0,860.75,2695.0,506.0,0.0,0.0,1.0,0.0,0.0
2022-11-24 00:00:00+00:00,10535.75,114.62,148.0,0.0,903.75,1758.0,0.0,149.75,0.0,1.0,0.0,13.0
2022-11-24 01:00:00+00:00,10214.5,110.69,503.0,0.0,1045.5,1970.25,0.0,96.0,0.0,1.0,0.0,331.0
2022-11-24 02:00:00+00:00,10147.0,109.0,873.0,0.0,970.5,1942.5,216.0,0.0,0.0,1.0,0.0,605.0
2022-11-24 03:00:00+00:00,9955.5,98.25,952.0,0.0,662.5,1985.5,410.25,0.0,0.0,1.0,0.0,282.0
2022-11-24 04:00:00+00:00,10501.25,129.9,197.0,22.0,771.75,2351.0,893.25,0.0,0.0,1.0,13.0,0.0
2022-11-24 05:00:00+00:00,11719.5,205.67,0.0,317.0,361.5,2085.5,1034.0,0.0,0.0,1.0,325.0,0.0
2022-11-24 06:00:00+00:00,13327.75,293.15,0.0,370.0,49.0,1678.0,920.25,0.0,0.0,2.0,620.0,0.0
2022-11-24 07:00:00+00:00,14272.25,299.91,0.0,268.0,35.0,1306.25,669.75,0.0,0.0,2.0,620.0,0.0
2022-11-24 08:00:00+00:00,13936.5,294.94,0.0,920.0,31.25,822.0,291.0,0.0,0.0,1.0,620.0,0.0
2022-11-24 09:00:00+00:00,12606.25,295.02,0.0,1162.0,0.0,1467.25,295.25,0.0,0.0,2.0,619.0,0.0
2022-11-24 10:00:00+00:00,11663.75,289.9,0.0,934.0,0.0,2579.5,348.5,0.0,0.0,2.0,619.0,0.0
2022-11-24 11:00:00+00:00,11197.0,263.0,0.0,811.0,0.0,3493.0,446.0,0.0,0.0,2.0,619.0,0.0
2022-11-24 12:00:00+00:00,11337.75,266.97,0.0,513.0,0.0,3679.0,538.0,0.0,0.0,2.0,619.0,0.0
2022-11-24 13:00:00+00:00,12193.0,260.0,86.0,32.0,0.0,3378.5,464.75,0.0,0.0,2.0,619.0,0.0
2022-11-24 14:00:00+00:00,13689.0,299.9,215.0,0.0,0.0,3266.75,1033.75,0.0,0.0,2.0,619.0,0.0
2022-11-24 15:00:00+00:00,14826.25,263.0,217.0,0.0,0.0,2778.0,1008.5,0.0,0.0,1.0,619.0,0.0
2022-11-24 16:00:00+00:00,15778.5,322.83,548.0,0.0,2.0,2759.5,389.5,0.0,0.0,0.0,620.0,0.0
2022-11-24 17:00:00+00:00,15283.75,299.75,29.0,259.0,1.25,2767.75,0.0,0.0,0.0,0.0,620.0,0.0
2022-11-24 18:00:00+00:00,14741.5,285.95,0.0,547.0,143.5,2781.5,0.0,0.0,0.0,0.0,619.0,0.0
2022-11-24 19:00:00+00:00,14054.0,261.56,0.0,509.0,404.25,2552.0,623.75,0.0,0.0,0.0,620.0,0.0
2022-11-24 20:00:00+00:00,13247.25,229.94,0.0,428.0,559.25,1954.5,445.75,0.0,0.0,0.0,615.0,0.0
2022-11-24 21:00:00+00:00,12345.0,217.1,88.0,25.0,633.25,2717.5,550.75,0.0,0.0,0.0,492.0,0.0
2022-11-24 22:00:00+00:00,11494.25,142.7,0.0,307.0,780.25,2515.75,691.5,0.0,0.0,0.0,232.0,0.0
2022-11-24 23:00:00+00:00,10968.75,173.79,0.0,781.0,808.75,2001.0,355.5,0.0,0.0,1.0,73.0,0.0
2022-11-25 00:00:00+00:00,10612.25,175.19,0.0,1146.0,824.5,1567.0,211.25,0.0,0.0,1.0,50.0,0.0
2022-11-25 01:00:00+00:00,10315.0,163.07,0.0,1206.0,867.0,1501.25,288.25,0.0,0.0,1.0,0.0,0.0
2022-11-25 02:00:00+00:00,10196.0,151.82,0.0,795.0,807.5,1635.0,244.0,0.0,0.0,1.0,93.0,0.0
2022-11-25 03:00:00+00:00,10255.0,153.37,0.0,667.0,661.5,1749.5,227.5,0.0,0.0,1.0,388.0,0.0
2022-11-25 04:00:00+00:00,10696.25,181.64,0.0,751.0,701.25,2162.75,890.75,0.0,0.0,1.0,571.0,0.0
2022-11-25 05:00:00+00:00,11639.5,228.4,0.0,861.0,506.0,2433.25,1033.5,0.0,0.0,0.0,620.0,0.0
2022-11-25 06:00:00+00:00,13337.75,289.05,0.0,1115.0,297.0,2511.5,1026.75,0.0,0.0,0.0,620.0,0.0
2022-11-25 07:00:00+00:00,14285.5,282.0,0.0,1352.0,399.75,2024.25,974.75,0.0,0.0,0.0,610.0,0.0
2022-11-25 08:00:00+00:00,13718.5,263.3,0.0,1378.0,419.25,2114.25,549.0,0.0,0.0,0.0,582.0,0.0
2022-11-25 09:00:00+00:00,12568.5,279.9,0.0,1758.0,340.5,2473.0,821.25,0.0,0.0,0.0,529.0,0.0
2022-11-25 10:00:00+00:00,11942.5,220.0,0.0,741.0,383.5,3112.75,928.0,0.0,0.0,0.0,306.0,0.0
2022-11-25 11:00:00+00:00,11745.75,219.0,0.0,234.0,123.5,3762.0,639.0,0.0,0.0,1.0,524.0,0.0
2022-11-25 12:00:00+00:00,12054.75,250.0,0.0,233.0,42.0,3846.0,926.5,0.0,0.0,2.0,401.0,0.0
2022-11-25 13:00:00+00:00,12879.0,290.15,0.0,568.0,0.0,3649.75,897.75,0.0,0.0,1.0,620.0,0.0
2022-11-25 14:00:00+00:00,13757.75,290.46,0.0,1111.0,0.0,2413.5,1033.25,0.0,0.0,1.0,619.0,0.0
2022-11-25 15:00:00+00:00,14644.5,327.36,0.0,443.0,0.0,2403.25,1032.75,0.0,0.0,0.0,619.0,0.0
2022-11-25 16:00:00+00:00,15327.75,349.9,0.0,1056.0,6.25,1422.5,784.0,0.0,0.0,1.0,619.0,0.0
2022-11-25 17:00:00+00:00,14779.5,337.95,0.0,1931.0,0.0,823.25,535.0,0.0,0.0,0.0,620.0,0.0
2022-11-25 18:00:00+00:00,14293.0,300.05,0.0,1063.0,27.25,1896.75,337.0,0.0,0.0,0.0,620.0,0.0
2022-11-25 19:00:00+00:00,13659.25,270.63,0.0,1117.0,133.5,2077.75,263.25,0.0,0.0,0.0,619.0,0.0
2022-11-25 20:00:00+00:00,12801.5,266.32,0.0,1291.0,718.75,1685.0,793.5,0.0,0.0,0.0,619.0,0.0
2022-11-25 21:00:00+00:00,12040.25,269.92,0.0,1268.0,1008.0,392.0,803.75,0.0,0.0,1.0,619.0,0.0
2022-11-25 22:00:00+00:00,11510.25,226.03,0.0,1235.0,1619.75,0.0,1032.5,0.0,0.0,0.0,619.0,0.0
2022-11-25 23:00:00+00:00,10977.25,212.77,0.0,802.0,1474.75,0.0,1033.0,0.0,0.0,0.0,620.0,0.0
2022-11-26 00:00:00+00:00,10470.5,210.7,0.0,1118.0,1465.5,0.0,1032.5,0.0,0.0,0.0,620.0,0.0
2022-11-26 01:00:00+00:00,10099.25,200.1,0.0,1011.0,1042.5,0.0,1032.25,0.0,0.0,2.0,620.0,0.0
2022-11-26 02:00:00+00:00,10008.75,200.0,0.0,860.0,998.0,0.0,1032.75,0.0,0.0,2.0,620.0,0.0
2022-11-26 03:00:00+00:00,9976.0,197.99,0.0,529.0,563.75,79.25,1033.0,0.0,0.0,1.0,620.0,0.0
2022-11-26 04:00:00+00:00,9965.0,211.94,0.0,688.0,469.25,109.25,1032.5,0.0,0.0,1.0,620.0,0.0
2022-11-26 05:00:00+00:00,10338.5,214.94,0.0,623.0,618.5,12.25,833.75,0.0,0.0,1.0,620.0,0.0
2022-11-26 06:00:00+00:00,11102.5,228.07,0.0,638.0,790.25,10.75,560.0,0.0,0.0,2.0,620.0,0.0
2022-11-26 07:00:00+00:00,11872.75,264.96,0.0,399.0,586.5,166.5,1032.0,0.0,0.0,2.0,620.0,0.0
2022-11-26 08:00:00+00:00,12053.5,279.89,0.0,901.0,544.0,16.5,895.25,0.0,0.0,2.0,620.0,0.0
2022-11-26 09:00:00+00:00,11957.5,257.83,0.0,693.0,356.0,449.0,1024.5,0.0,0.0,2.0,610.0,0.0
2022-11-26 10:00:00+00:00,11553.25,253.3,228.0,0.0,367.0,830.5,841.5,0.0,0.0,2.0,439.0,0.0
2022-11-26 11:00:00+00:00,11147.75,249.99,0.0,244.0,315.5,706.75,1033.0,0.0,0.0,1.0,620.0,0.0
2022-11-26 12:00:00+00:00,11198.5,237.41,288.0,0.0,251.25,796.0,1032.75,0.0,0.0,1.0,620.0,0.0
2022-11-26 13:00:00+00:00,11240.5,257.61,0.0,149.0,254.0,738.25,1033.0,0.0,0.0,1.0,620.0,0.0
2022-11-26 14:00:00+00:00,11818.75,264.02,250.0,0.0,71.75,808.0,1033.0,0.0,0.0,1.0,620.0,0.0
2022-11-26 15:00:00+00:00,13019.5,288.2,548.0,0.0,0.0,640.75,1032.75,0.0,0.0,1.0,619.0,0.0
2022-11-26 16:00:00+00:00,14058.75,315.92,25.0,66.0,42.0,403.75,1033.0,0.0,0.0,1.0,620.0,0.0
2022-11-26 17:00:00+00:00,13797.25,306.1,11.0,53.0,77.5,984.5,1032.5,0.0,0.0,1.0,619.0,0.0
2022-11-26 18:00:00+00:00,13281.0,270.08,0.0,276.0,156.0,1279.75,1032.75,0.0,0.0,1.0,619.0,0.0
2022-11-26 19:00:00+00:00,12732.75,232.22,0.0,718.0,544.25,847.5,1032.25,0.0,0.0,1.0,619.0,0.0
2022-11-26 20:00:00+00:00,12191.75,213.37,0.0,769.0,858.25,805.25,1032.5,0.0,0.0,1.0,619.0,0.0
2022-11-26 21:00:00+00:00,11602.0,200.0,0.0,899.0,673.5,1027.0,1033.0,0.0,0.0,1.0,619.0,0.0
2022-11-26 22:00:00+00:00,11038.0,173.69,0.0,1155.0,476.5,1042.5,1032.75,0.0,0.0,1.0,606.0,0.0
2022-11-26 23:00:00+00:00,10592.5,144.88,0.0,577.0,432.75,1604.75,704.75,0.0,0.0,1.0,302.0,0.0
2022-11-27 00:00:00+00:00,10241.0,135.0,0.0,539.0,716.75,1789.0,631.0,0.0,0.0,1.0,62.0,0.0
2022-11-27 01:00:00+00:00,9964.25,122.01,0.0,273.0,797.75,1925.25,627.0,0.0,0.0,1.0,0.0,0.0
2022-11-27 02:00:00+00:00,9783.25,99.4,2.0,34.0,839.5,2233.25,686.25,0.0,0.0,1.0,0.0,0.0
2022-11-27 03:00:00+00:00,9665.25,99.4,0.0,120.0,920.0,2258.75,621.25,0.0,0.0,1.0,6.0,0.0
2022-11-27 04:00:00+00:00,9764.75,105.64,0.0,225.0,944.5,2241.25,620.5,0.0,0.0,1.0,152.0,0.0
2022-11-27 05:00:00+00:00,9966.75,128.96,1.0,64.0,931.5,2146.0,185.75,0.0,0.0,1.0,319.0,0.0
2022-11-27 06:00:00+00:00,10454.0,136.76,0.0,701.0,921.0,1071.75,0.0,0.75,0.0,1.0,246.0,0.0
2022-11-27 07:00:00+00:00,11147.0,140.1,0.0,692.0,758.25,1262.25,770.75,0.0,0.0,1.0,346.0,0.0
2022-11-27 08:00:00+00:00,11864.0,159.9,0.0,576.0,747.5,374.25,380.5,0.0,0.0,1.0,621.0,0.0
2022-11-27 09:00:00+00:00,12075.25,198.46,0.0,1116.0,583.75,120.25,684.0,0.0,0.0,0.0,620.0,0.0
2022-11-27 10:00:00+00:00,12285.5,243.6,0.0,781.0,574.75,13.5,592.5,0.0,0.0,0.0,620.0,0.0
2022-11-27 11:00:00+00:00,12428.25,244.0,0.0,628.0,672.0,0.0,700.0,0.0,0.0,0.0,620.0,0.0
2022-11-27 12:00:00+00:00,12494.75,256.96,0.0,729.0,1096.0,0.0,685.75,0.0,0.0,0.0,620.0,0.0
2022-11-27 13:00:00+00:00,12564.5,261.07,0.0,529.0,966.0,0.0,557.0,0.0,0.0,0.0,620.0,0.0
2022-11-27 14:00:00+00:00,12697.75,263.14,0.0,346.0,871.75,0.0,488.0,0.0,0.0,1.0,620.0,0.0
2022-11-27 15:00:00+00:00,13274.5,250.0,0.0,110.0,561.0,19.0,792.5,0.0,0.0,1.0,620.0,0.0
2022-11-27 16:00:00+00:00,14022.75,289.9,0.0,552.0,495.25,94.5,706.5,0.0,0.0,1.0,620.0,0.0
2022-11-27 17:00:00+00:00,13766.5,335.92,0.0,793.0,470.25,128.75,464.25,0.0,0.0,1.0,620.0,0.0
2022-11-27 18:00:00+00:00,13393.5,294.44,0.0,1903.0,1066.5,0.0,763.75,0.0,0.0,1.0,620.0,0.0
2022-11-27 19:00:00+00:00,12928.5,267.9,0.0,1670.0,981.25,0.0,774.5,0.0,0.0,1.0,620.0,0.0
2022-11-27 20:00:00+00:00,12343.25,292.96,0.0,1145.0,923.75,0.0,557.75,0.0,0.0,2.0,620.0,0.0
2022-11-27 21:00:00+00:00,11630.75,279.9,0.0,1452.0,843.5,43.75,1031.75,0.0,0.0,2.0,619.0,0.0
2022-11-27 22:00:00+00:00,11049.0,199.9,0.0,1171.0,1504.0,0.0,1008.25,0.0,0.0,2.0,620.0,0.0
2022-11-27 23:00:00+00:00,10440.0,320.0,0.0,498.0,778.25,305.75,934.5,0.0,0.0,2.0,620.0,0.0
2022-11-28 00:00:00+00:00,10114.75,228.5,0.0,729.0,997.25,0.0,657.5,0.0,0.0,2.0,619.0,0.0
2022-11-28 01:00:00+00:00,9882.75,209.9,0.0,625.0,932.0,16.5,521.25,0.0,0.0,2.0,619.0,0.0
2022-11-28 02:00:00+00:00,9845.5,245.9,0.0,318.0,891.25,430.25,499.75,0.0,0.0,1.0,619.0,0.0
2022-11-28 03:00:00+00:00,9945.25,225.04,0.0,639.0,1020.0,34.5,472.0,0.0,0.0,1.0,619.0,0.0
2022-11-28 04:00:00+00:00,10345.5,269.4,0.0,688.0,781.25,567.0,891.25,0.0,0.0,1.0,619.0,0.0
2022-11-28 05:00:00+00:00,11632.75,246.7,0.0,1360.0,513.5,240.25,817.0,0.0,0.0,0.0,619.0,0.0
2022-11-28 06:00:00+00:00,13529.25,275.0,0.0,1070.0,89.0,336.25,244.5,0.0,0.0,0.0,620.0,0.0
2022-11-28 07:00:00+00:00,14767.0,350.0,0.0,1497.0,712.25,0.0,0.0,661.0,0.0,1.0,619.0,0.0
2022-11-28 08:00:00+00:00,15092.5,367.7,0.0,1437.0,654.75,0.0,0.0,647.25,0.0,1.0,619.0,0.0
2022-11-28 09:00:00+00:00,14981.25,370.0,0.0,1383.0,636.75,0.0,0.0,708.25,0.0,1.0,619.0,0.0
2022-11-28 10:00:00+00:00,14907.75,365.91,0.0,1447.0,142.5,69.0,0.0,1.0,0.0,1.0,619.0,0.0
2022-11-28 11:00:00+00:00,14848.0,360.1,0.0,582.0,7.75,62.5,0.0,506.5,0.0,1.0,619.0,0.0
2022-11-28 12:00:00+00:00,14773.75,367.2,0.0,116.0,202.5,96.75,0.0,863.5,0.0,1.0,619.0,0.0
2022-11-28 13:00:00+00:00,14801.0,383.91,0.0,462.0,454.0,116.0,0.0,745.0,0.0,1.0,619.0,0.0
2022-11-28 14:00:00+00:00,15088.75,397.91,0.0,482.0,717.0,41.0,0.0,686.0,0.0,1.0,620.0,0.0
2022-11-28 15:00:00+00:00,15701.75,392.85,0.0,536.0,948.5,66.0,0.0,398.5,0.0,1.0,620.0,0.0
2022-11-28 16:00:00+00:00,16430.5,415.58,0.0,733.0,1781.0,0.0,0.0,877.75,0.0,1.0,620.0,0.0
2022-11-28 17:00:00+00:00,15777.25,400.62,0.0,1569.0,2115.25,0.0,0.0,1021.75,0.0,1.0,619.0,0.0
2022-11-28 18:00:00+00:00,15119.0,380.01,0.0,1935.0,1866.0,6.0,0.0,1022.0,0.0,1.0,619.0,0.0
2022-11-28 19:00:00+00:00,14435.0,335.46,0.0,1626.0,1194.25,68.25,0.0,1051.75,0.0,1.0,619.0,0.0
2022-11-28 20:00:00+00:00,13645.75,312.0,0.0,937.0,312.0,164.75,0.0,966.75,0.0,1.0,619.0,0.0
2022-11-28 21:00:00+00:00,12735.75,294.98,0.0,1198.0,35.5,145.5,0.0,727.75,0.0,1.0,620.0,0.0
2022-11-28 22:00:00+00:00,11856.5,262.62,0.0,781.0,185.5,729.75,0.0,275.75,0.0,1.0,620.0,0.0
2022-11-28 23:00:00+00:00,11236.5,271.81,0.0,1479.0,238.75,586.75,412.5,0.0,0.0,2.0,619.0,0.0
2022-11-29 00:00:00+00:00,10805.0,251.82,0.0,1024.0,510.0,747.25,232.75,0.0,0.0,2.0,619.0,0.0
2022-11-29 01:00:00+00:00,10624.75,231.07,0.0,611.0,567.5,897.5,220.25,0.0,0.0,2.0,620.0,0.0
2022-11-29 02:00:00+00:00,10550.0,226.27,0.0,275.0,565.5,903.25,112.0,0.0,0.0,2.0,620.0,0.0
2022-11-29 03:00:00+00:00,10576.5,235.2,27.0,39.0,356.75,2022.75,676.25,0.0,0.0,2.0,619.0,0.0
2022-11-29 04:00:00+00:00,10786.5,268.4,0.0,279.0,79.5,2198.0,1004.75,0.0,0.0,1.0,620.0,0.0
2022-11-29 05:00:00+00:00,12035.5,253.82,0.0,1194.0,0.0,1212.25,358.25,0.0,0.0,0.0,620.0,0.0
2022-11-29 06:00:00+00:00,13763.5,396.22,0.0,899.0,125.5,596.0,0.0,245.5,0.0,0.0,619.0,0.0
2022-11-29 07:00:00+00:00,14957.75,444.92,0.0,317.0,842.75,356.5,0.0,780.75,0.0,0.0,620.0,0.0
2022-11-29 08:00:00+00:00,15211.5,445.32,0.0,689.0,1481.5,261.25,0.0,976.0,0.0,0.0,620.0,0.0
2022-11-29 09:00:00+00:00,14769.0,445.9,0.0,912.0,1121.0,369.0,0.0,956.5,0.0,0.0,619.0,0.0
2022-11-29 10:00:00+00:00,14294.5,435.6,0.0,1264.0,1041.75,505.75,0.0,1000.5,0.0,0.0,605.0,0.0
2022-11-29 11:00:00+00:00,13996.25,418.05,0.0,862.0,718.0,600.5,0.0,1017.0,0.0,2.0,445.0,0.0
2022-11-29 12:00:00+00:00,14065.5,424.26,0.0,841.0,573.25,656.75,0.0,824.5,0.0,2.0,447.0,0.0
2022-11-29 13:00:00+00:00,14290.5,446.38,0.0,884.0,962.75,592.75,0.0,1041.5,0.0,2.0,479.0,0.0
2022-11-29 14:00:00+00:00,14817.75,450.7,0.0,887.0,1052.0,585.75,0.0,823.75,0.0,1.0,608.0,0.0
2022-11-29 15:00:00+00:00,15455.5,460.04,0.0,814.0,1535.75,426.0,0.0,809.5,0.0,1.0,380.0,0.0
2022-11-29 16:00:00+00:00,16144.25,501.1,0.0,1041.0,2152.5,393.75,0.0,845.5,0.0,1.0,559.0,0.0
2022-11-29 17:00:00+00:00,15645.5,486.86,0.0,1624.0,2272.75,338.5,0.0,1061.25,0.0,1.0,620.0,0.0
2022-11-29 18:00:00+00:00,15004.25,463.82,0.0,1748.0,1622.5,378.0,0.0,785.0,0.0,1.0,620.0,0.0
2022-11-29 19:00:00+00:00,14317.0,400.0,0.0,1689.0,1348.25,417.5,0.0,1061.25,0.0,1.0,620.0,0.0
2022-11-29 20:00:00+00:00,13646.25,334.9,0.0,1497.0,1188.5,427.75,0.0,1028.75,0.0,1.0,619.0,0.0
2022-11-29 21:00:00+00:00,12820.5,297.66,0.0,1523.0,618.5,486.0,0.0,655.25,0.0,1.0,620.0,0.0
2022-11-29 22:00:00+00:00,12054.0,254.86,0.0,1690.0,56.25,444.75,0.0,215.5,0.0,2.0,620.0,0.0
2022-11-29 23:00:00+00:00,11313.0,289.1,0.0,1668.0,0.0,509.5,140.5,0.0,0.0,2.0,620.0,0.0
2022-11-30 00:00:00+00:00,10728.5,279.57,0.0,1612.0,0.0,774.5,204.25,0.0,0.0,2.0,620.0,0.0
2022-11-30 01:00:00+00:00,10503.25,265.03,0.0,1112.0,60.25,489.75,0.0,500.5,0.0,2.0,620.0,0.0
2022-11-30 02:00:00+00:00,10462.5,260.74,0.0,1044.0,15.75,679.0,0.0,299.75,0.0,2.0,620.0,0.0
2022-11-30 03:00:00+00:00,10500.75,267.63,0.0,607.0,0.0,1735.75,279.75,0.0,0.0,2.0,620.0,0.0
2022-11-30 04:00:00+00:00,10868.25,290.0,0.0,963.0,0.0,2506.0,933.0,0.0,0.0,2.0,620.0,0.0
2022-11-30 05:00:00+00:00,12054.5,325.01,0.0,850.0,0.0,2309.75,653.75,0.0,0.0,2.0,612.0,0.0
2022-11-30 06:00:00+00:00,13722.5,434.43,0.0,176.0,0.0,1459.25,92.5,0.0,0.0,2.0,620.0,0.0
2022-11-30 07:00:00+00:00,15004.5,478.1,0.0,75.0,858.75,695.25,0.0,686.25,0.0,1.0,614.0,0.0
2022-11-30 08:00:00+00:00,15129.75,478.6,0.0,195.0,984.5,731.25,0.0,779.0,0.0,1.0,498.0,0.0
2022-11-30 09:00:00+00:00,14657.0,474.71,0.0,500.0,602.5,517.75,0.0,903.0,0.0,1.0,432.0,0.0
2022-11-30 10:00:00+00:00,14093.75,482.52,0.0,936.0,540.5,620.25,0.0,1048.0,0.0,1.0,620.0,0.0
2022-11-30 11:00:00+00:00,13592.5,449.99,0.0,910.0,218.75,575.75,0.0,762.25,0.0,1.0,620.0,0.0
2022-11-30 12:00:00+00:00,13637.5,450.47,0.0,752.0,0.0,634.25,0.0,823.75,0.0,1.0,620.0,0.0
2022-11-30 13:00:00+00:00,14289.0,464.24,0.0,628.0,301.0,448.25,0.0,659.25,0.0,1.0,620.0,0.0
2022-11-30 14:00:00+00:00,14994.5,458.76,0.0,448.0,764.5,498.5,0.0,506.25,0.0,1.0,616.0,0.0
2022-11-30 15:00:00+00:00,15779.0,478.4,31.0,63.0,806.0,485.25,0.0,227.0,0.0,1.0,509.0,0.0
2022-11-30 16:00:00+00:00,16560.25,503.55,48.0,20.0,1144.75,282.5,0.0,458.25,0.0,1.0,314.0,0.0
2022-11-30 17:00:00+00:00,15936.25,495.2,0.0,403.0,1017.5,159.75,0.0,473.0,0.0,1.0,604.0,0.0
2022-11-30 18:00:00+00:00,15298.75,465.14,0.0,1184.0,1080.25,253.25,0.0,908.75,0.0,1.0,511.0,0.0
2022-11-30 19:00:00+00:00,14578.25,414.77,0.0,1020.0,547.5,144.25,0.0,1006.75,0.0,1.0,621.0,0.0
2022-11-30 20:00:00+00:00,13904.0,344.17,0.0,1618.0,919.25,181.25,0.0,873.25,0.0,1.0,620.0,0.0
2022-11-30 21:00:00+00:00,13033.25,316.83,0.0,805.0,0.0,1013.25,0.0,421.25,0.0,1.0,620.0,0.0
2022-11-30 22:00:00+00:00,12252.5,274.35,0.0,1438.0,0.0,916.25,0.0,203.25,0.0,1.0,620.0,0.0
2022-11-30 23:00:00+00:00,11442.25,291.1,0.0,1478.0,0.0,1249.5,0.0,1.0,0.0,1.0,620.0,0.0
2022-12-01 00:00:00+00:00,10858.5,291.3,0.0,1748.0,4.25,1077.0,92.25,0.0,0.0,2.0,620.0,0.0
2022-12-01 01:00:00+00:00,10576.5,284.53,0.0,1914.0,44.75,685.0,0.0,327.75,0.0,2.0,607.0,0.0
2022-12-01 02:00:00+00:00,10558.75,274.56,0.0,2268.0,174.0,225.25,0.0,262.25,0.0,2.0,300.0,0.0
2022-12-01 03:00:00+00:00,10604.0,271.72,0.0,1851.0,276.5,359.75,0.0,278.25,0.0,2.0,8.0,0.0
2022-12-01 04:00:00+00:00,11003.25,282.49,0.0,1614.0,31.75,1209.0,176.75,0.0,0.0,2.0,200.0,0.0
2022-12-01 05:00:00+00:00,12216.5,291.1,0.0,1136.0,0.0,1558.5,394.5,0.0,0.0,2.0,371.0,0.0
2022-12-01 06:00:00+00:00,13879.25,375.35,0.0,1023.0,0.0,1098.25,0.0,157.5,0.0,1.0,620.0,0.0
2022-12-01 07:00:00+00:00,15036.75,433.62,0.0,1283.0,494.5,483.75,0.0,468.5,0.0,1.0,615.0,0.0
2022-12-01 08:00:00+00:00,15015.25,432.0,0.0,1434.0,736.5,457.75,0.0,712.75,0.0,1.0,481.0,0.0
2022-12-01 09:00:00+00:00,14292.25,381.0,0.0,1593.0,904.25,467.25,0.0,893.25,0.0,1.0,208.0,0.0
2022-12-01 10:00:00+00:00,13555.75,360.85,0.0,614.0,0.0,812.5,0.0,977.25,0.0,2.0,59.0,0.0
2022-12-01 11:00:00+00:00,13090.75,340.66,0.0,1178.0,112.0,561.75,0.0,1037.0,0.0,2.0,0.0,188.0
2022-12-01 12:00:00+00:00,13281.5,350.1,0.0,993.0,158.5,534.0,0.0,1061.0,0.0,2.0,13.0,0.0
2022-12-01 13:00:00+00:00,13706.75,381.39,0.0,1077.0,162.0,561.0,0.0,1055.5,0.0,2.0,323.0,0.0
2022-12-01 14:00:00+00:00,14630.25,412.0,0.0,886.0,512.75,435.75,0.0,993.75,0.0,2.0,582.0,0.0
2022-12-01 15:00:00+00:00,15569.5,452.0,0.0,919.0,874.75,432.0,0.0,723.25,0.0,2.0,615.0,0.0
2022-12-01 16:00:00+00:00,16402.5,484.07,0.0,562.0,1073.75,267.75,0.0,812.5,0.0,1.0,515.0,0.0
2022-12-01 17:00:00+00:00,15907.5,469.79,0.0,1137.0,1075.0,261.25,0.0,874.5,0.0,1.0,620.0,0.0
2022-12-01 18:00:00+00:00,15236.5,457.89,0.0,1776.0,731.25,297.0,0.0,654.5,0.0,1.0,613.0,0.0
2022-12-01 19:00:00+00:00,14624.0,408.0,0.0,2320.0,977.0,243.0,0.0,603.0,0.0,1.0,435.0,0.0
2022-12-01 20:00:00+00:00,13906.5,299.9,0.0,1148.0,27.25,229.75,0.0,663.5,0.0,1.0,152.0,0.0
2022-12-01 21:00:00+00:00,12926.5,319.14,0.0,1242.0,0.0,891.0,0.0,706.0,0.0,1.0,450.0,0.0
2022-12-01 22:00:00+00:00,12118.5,304.8,0.0,1949.0,0.0,865.75,0.0,378.75,0.0,2.0,527.0,0.0
2022-12-01 23:00:00+00:00,11468.5,308.56,0.0,2085.0,185.0,22.0,0.0,788.5,0.0,2.0,620.0,0.0
2022-12-02 00:00:00+00:00,10914.75,296.27,0.0,1815.0,325.25,1.0,0.0,934.5,0.0,2.0,613.0,0.0
2022-12-02 01:00:00+00:00,10558.0,299.8,0.0,2169.0,410.5,116.25,0.0,712.5,0.0,2.0,435.0,0.0
2022-12-02 02:00:00+00:00,10372.5,298.85,0.0,1752.0,617.75,304.0,0.0,820.0,0.0,2.0,180.0,0.0
2022-12-02 03:00:00+00:00,10406.75,300.72,0.0,1900.0,420.75,678.5,0.0,645.75,0.0,2.0,430.0,0.0
2022-12-02 04:00:00+00:00,10791.25,302.28,0.0,1377.0,128.5,1666.5,0.0,496.75,0.0,3.0,528.0,0.0
2022-12-02 05:00:00+00:00,11959.75,357.24,0.0,1998.0,29.25,1797.25,0.0,1.0,0.0,1.0,620.0,0.0
2022-12-02 06:00:00+00:00,13721.75,391.76,0.0,1965.0,62.25,1402.0,192.75,0.0,0.0,1.0,614.0,0.0
2022-12-02 07:00:00+00:00,14998.25,434.71,0.0,2223.0,51.5,569.75,0.0,168.5,0.0,1.0,474.0,0.0
2022-12-02 08:00:00+00:00,15462.75,404.0,0.0,2100.0,174.25,322.0,0.0,379.5,0.0,1.0,195.0,0.0
2022-12-02 09:00:00+00:00,15280.75,416.71,0.0,1844.0,62.5,1042.0,0.0,411.0,0.0,0.0,202.0,0.0
