Price,target_datetime,Load,shortwave_radiation,temperature_2m,direct_normal_irradiance,diffuse_radiation,Flow_NO,yearday_cos,Flow_GB,month,is_dst,yearday_sin,is_non_working_day,hour_cos,is_weekend,cloud_cover,weekday_sin,hour_sin,weekday_cos
0.1199,2025-05-15 05:00:00+00:00,9504.25,45.0,11.032500267028809,67.83077239990234,36.925514221191406,0.0,-0.6827580970759147,0.0,5,1,0.7306444969184916,0,0.25881904510252074,0,100.0,0.43388373911755823,0.9659258262890683,-0.900968867902419
0.09483,2025-05-15 04:00:00+00:00,9559.0,1.0,10.582500457763672,0.5619784593582153,0.9739183783531189,0.0,-0.6827580970759147,0.0,5,1,0.7306444969184916,0,0.5000000000000001,0,100.0,0.43388373911755823,0.8660254037844386,-0.900968867902419
0.08501,2025-05-15 03:00:00+00:00,9743.5,0.0,10.932499885559082,0.0,0.0,0.0,-0.6827580970759147,0.0,5,1,0.7306444969184916,0,0.7071067811865476,0,100.0,0.43388373911755823,0.7071067811865475,-0.900968867902419
0.08167,2025-05-15 02:00:00+00:00,9789.0,0.0,11.182499885559082,0.0,0.0,0.0,-0.6827580970759147,0.0,5,1,0.7306444969184916,0,0.8660254037844387,0,100.0,0.43388373911755823,0.49999999999999994,-0.900968867902419
0.08224,2025-05-15 01:00:00+00:00,9847.0,0.0,10.082500457763672,0.0,0.0,0.0,-0.6827580970759147,0.0,5,1,0.7306444969184916,0,0.9659258262890683,0,100.0,0.43388373911755823,0.25881904510252074,-0.900968867902419
0.088,2025-05-15 00:00:00+00:00,10177.0,0.0,10.032500267028809,0.0,0.0,0.0,-0.6827580970759147,0.0,5,1,0.7306444969184916,0,1.0,0,100.0,0.43388373911755823,0.0,-0.900968867902419
0.09702,2025-05-14 23:00:00+00:00,10498.0,0.0,9.932499885559082,0.0,0.0,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,0.9659258262890681,0,100.0,0.9749279121818236,-0.25881904510252157,-0.22252093395631434
0.0953,2025-05-14 22:00:00+00:00,10719.75,0.0,10.232500076293945,0.0,0.0,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,0.8660254037844384,0,42.0,0.9749279121818236,-0.5000000000000004,-0.22252093395631434
0.10856,2025-05-14 21:00:00+00:00,10878.75,0.0,10.982500076293945,0.0,0.0,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,0.7071067811865474,0,23.0,0.9749279121818236,-0.7071067811865477,-0.22252093395631434
0.13311,2025-05-14 20:00:00+00:00,10730.5,4.0,12.382500648498535,0.0,4.058279991149902,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,0.5000000000000001,0,13.0,0.9749279121818236,-0.8660254037844386,-0.22252093395631434
0.16271000000000002,2025-05-14 19:00:00+00:00,9912.0,77.0,13.532500267028809,182.91757202148438,52.7943000793457,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,0.2588190451025203,0,99.0,0.9749279121818236,-0.9659258262890684,-0.22252093395631434
0.10671,2025-05-14 18:00:00+00:00,8302.5,204.0,15.332500457763672,364.6272888183594,106.02762603759766,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,-1.8369701987210297e-16,0,77.0,0.9749279121818236,-1.0,-0.22252093395631434
0.08456,2025-05-14 17:00:00+00:00,6129.75,354.0,17.182498931884766,510.69293212890625,140.52816772460938,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,-0.25881904510252063,0,100.0,0.9749279121818236,-0.9659258262890683,-0.22252093395631434
0.02879,2025-05-14 16:00:00+00:00,4099.5,488.0,17.88249969482422,575.9418334960938,167.6708984375,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,-0.5000000000000004,0,100.0,0.9749279121818236,-0.8660254037844384,-0.22252093395631434
-0.002,2025-05-14 15:00:00+00:00,3113.0,641.0,19.482500076293945,683.4967651367188,180.458984375,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,-0.7071067811865479,0,100.0,0.9749279121818236,-0.7071067811865471,-0.22252093395631434
-0.01775,2025-05-14 14:00:00+00:00,2636.75,761.0,20.38249969482422,745.1618041992188,192.56753540039062,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,-0.8660254037844388,0,94.0,0.9749279121818236,-0.4999999999999998,-0.22252093395631434
-0.046,2025-05-14 13:00:00+00:00,2406.75,828.0,20.182498931884766,760.6226806640625,206.42454528808594,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,-0.9659258262890683,0,40.0,0.9749279121818236,-0.2588190451025208,-0.22252093395631434
-0.04287,2025-05-14 12:00:00+00:00,2698.5,829.0,20.232500076293945,730.5637817382812,220.316650390625,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,-1.0,0,5.0,0.9749279121818236,1.2246467991473532e-16,-0.22252093395631434
-0.02777,2025-05-14 11:00:00+00:00,3030.75,764.0,20.032499313354492,658.472412109375,230.8628692626953,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,-0.9659258262890682,0,84.0,0.9749279121818236,0.258819045102521,-0.22252093395631434
-0.00263,2025-05-14 10:00:00+00:00,3590.75,471.0,19.08249855041504,247.34730529785156,285.92315673828125,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,-0.8660254037844387,0,96.0,0.9749279121818236,0.49999999999999994,-0.22252093395631434
0.0001,2025-05-14 09:00:00+00:00,4386.0,465.0,17.13249969482422,358.145751953125,231.09194946289062,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,-0.7071067811865475,0,100.0,0.9749279121818236,0.7071067811865476,-0.22252093395631434
0.06817000000000001,2025-05-14 08:00:00+00:00,6389.5,459.0,16.33249855041504,556.4007568359375,163.710693359375,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,-0.49999999999999983,0,100.0,0.9749279121818236,0.8660254037844387,-0.22252093395631434
0.10162,2025-05-14 07:00:00+00:00,8186.5,305.0,14.682499885559082,428.99951171875,137.9514617919922,0.0,-0.6700888411055113,0.0,5,1,0.742280907086982,0,-0.25881904510252063,0,99.0,0.9749279121818236,0.9659258262890683,-0.22252093395631434
