date,temperature_2m,cloud_cover,wind_speed_10m,diffuse_radiation,direct_normal_irradiance,shortwave_radiation,apparent_temperature,location,fetch_timestamp_utc
2025-03-12 03:00:00+00:00,3.313,1.0,5.7599998,0.0,0.0,0.0,0.6743536,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 04:00:00+00:00,2.963,100.0,7.2,0.0,0.0,0.0,0.054377556,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 05:00:00+00:00,3.713,100.0,6.12,0.0,0.0,0.0,1.0366025,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 06:00:00+00:00,3.413,100.0,6.4799995,0.0,0.0,0.0,0.6053457,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 07:00:00+00:00,3.913,46.0,5.7599998,20.680773,12.223715,22.0,1.4083652,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 08:00:00+00:00,4.713,0.0,6.4799995,69.42053,57.98001,82.0,1.955245,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 09:00:00+00:00,6.413,0.0,7.2,130.51424,226.17232,210.0,3.520876,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 10:00:00+00:00,6.663,2.0,6.8399997,140.35687,644.1278,436.0,3.8991833,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 11:00:00+00:00,6.613,0.0,6.4799995,150.94928,670.8027,508.0,4.0965967,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 12:00:00+00:00,7.663,2.0,9.72,156.77583,676.67664,540.0,4.2179794,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 13:00:00+00:00,6.813,100.0,7.92,151.40688,711.448,549.0,4.0549135,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 14:00:00+00:00,8.363,0.0,10.440001,178.33635,363.79587,364.0,4.6920557,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 15:00:00+00:00,7.813,0.0,11.159999,135.80229,618.16394,398.0,4.070388,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 16:00:00+00:00,7.463,0.0,11.5199995,115.27818,521.704,275.0,3.7253513,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 17:00:00+00:00,6.513,3.0,9.72,73.05681,322.02692,126.0,3.1353183,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 18:00:00+00:00,4.763,0.0,7.92,13.0391,11.955975,14.0,1.5353322,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 19:00:00+00:00,3.363,0.0,7.92,0.0,0.0,0.0,0.17472982,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 20:00:00+00:00,2.363,0.0,6.8399997,0.0,0.0,0.0,-0.7188401,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 21:00:00+00:00,1.663,0.0,5.7599998,0.0,0.0,0.0,-1.2232537,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 22:00:00+00:00,1.013,78.0,4.32,0.0,0.0,0.0,-1.8095207,DeBilt,2025-03-16 13:00:17.325407
2025-03-12 23:00:00+00:00,0.31300002,98.0,5.04,0.0,0.0,0.0,-2.6942582,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 00:00:00+00:00,0.063,11.0,1.08,0.0,0.0,0.0,-2.4023015,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 01:00:00+00:00,0.31300002,57.0,5.04,0.0,0.0,0.0,-2.6507916,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 02:00:00+00:00,2.063,100.0,6.4799995,0.0,0.0,0.0,-0.83964086,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 03:00:00+00:00,0.513,0.0,7.2,0.0,0.0,0.0,-2.7142599,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 04:00:00+00:00,-0.287,0.0,2.52,0.0,0.0,0.0,-2.9694996,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 05:00:00+00:00,-0.037,0.0,3.96,0.0,0.0,0.0,-2.8939831,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 06:00:00+00:00,0.663,100.0,4.68,0.0,0.0,0.0,-2.2187414,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 07:00:00+00:00,0.913,100.0,3.2399998,21.011473,8.901929,22.0,-1.8802791,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 08:00:00+00:00,3.413,100.0,6.4799995,26.739733,1.1663752,27.0,0.4425726,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 09:00:00+00:00,5.563,6.0,5.7599998,82.60583,23.475945,91.0,2.5542626,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 10:00:00+00:00,6.213,100.0,2.16,158.38426,121.7528,215.0,3.9239473,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 11:00:00+00:00,6.613,0.0,4.32,94.124306,9.060037,99.0,4.1403456,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 12:00:00+00:00,5.963,100.0,3.6,195.62764,399.22607,424.0,3.5546641,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 13:00:00+00:00,6.913,83.0,8.28,199.34193,336.058,389.0,4.086031,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 14:00:00+00:00,7.513,45.0,7.2,157.69048,576.55914,455.0,4.4489126,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 15:00:00+00:00,7.413,49.0,9.36,145.24489,481.63873,352.0,4.018694,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 16:00:00+00:00,6.863,1.0,10.440001,113.0167,151.02199,160.0,3.3325891,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 17:00:00+00:00,5.813,0.0,9.0,73.387535,275.45923,120.0,2.5285606,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 18:00:00+00:00,4.113,0.0,7.2,14.580129,17.157183,16.0,1.0929585,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 19:00:00+00:00,3.713,100.0,8.28,0.0,0.0,0.0,0.41680288,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 20:00:00+00:00,1.913,100.0,6.4799995,0.0,0.0,0.0,-1.1603973,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 21:00:00+00:00,2.013,100.0,4.32,0.0,0.0,0.0,-0.70561886,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 22:00:00+00:00,0.763,40.0,3.2399998,0.0,0.0,0.0,-1.9612346,DeBilt,2025-03-16 13:00:17.325407
2025-03-13 23:00:00+00:00,0.813,100.0,6.8399997,0.0,0.0,0.0,-2.3388758,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 00:00:00+00:00,1.263,2.0,7.2,0.0,0.0,0.0,-1.9654455,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 01:00:00+00:00,0.663,0.0,9.0,0.0,0.0,0.0,-2.960196,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 02:00:00+00:00,-0.087,99.0,6.4799995,0.0,0.0,0.0,-3.2764091,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 03:00:00+00:00,-1.287,0.0,6.4799995,0.0,0.0,0.0,-4.799505,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 04:00:00+00:00,-1.087,2.0,6.12,0.0,0.0,0.0,-4.4436293,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 05:00:00+00:00,0.013,54.0,6.12,0.0,0.0,0.0,-3.0454836,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 06:00:00+00:00,-0.187,100.0,4.32,0.0,0.0,0.0,-3.0130692,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 07:00:00+00:00,0.513,40.0,6.12,11.356794,0.0,11.0,-2.512659,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 08:00:00+00:00,2.163,100.0,4.32,94.58114,372.43918,180.0,-0.4330454,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 09:00:00+00:00,2.313,2.0,4.32,131.73303,173.94931,195.0,-0.2584858,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 10:00:00+00:00,4.363,1.0,2.16,139.73912,692.6419,466.0,2.089282,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 11:00:00+00:00,5.463,1.0,5.04,178.26665,468.2301,433.0,2.5761847,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 12:00:00+00:00,6.313,1.0,6.8399997,176.66562,552.73376,496.0,3.191135,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 13:00:00+00:00,6.513,2.0,6.4799995,173.98654,556.3001,491.0,3.4394493,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 14:00:00+00:00,6.113,100.0,8.64,157.90349,585.6448,463.0,2.6012278,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 15:00:00+00:00,6.663,0.0,9.36,157.36153,217.87094,252.0,2.9192686,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 16:00:00+00:00,6.063,100.0,11.159999,117.508835,495.16507,274.0,1.9156799,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 17:00:00+00:00,5.313,0.0,10.08,47.6834,24.805107,52.0,1.390511,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 18:00:00+00:00,3.663,0.0,7.5599995,15.456407,18.130476,17.0,0.10525274,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 19:00:00+00:00,2.813,0.0,9.0,0.0,0.0,0.0,-0.7994399,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 20:00:00+00:00,2.113,0.0,9.36,0.0,0.0,0.0,-1.7456613,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 21:00:00+00:00,0.813,0.0,9.0,0.0,0.0,0.0,-3.082014,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 22:00:00+00:00,0.86300004,0.0,6.8399997,0.0,0.0,0.0,-2.4848378,DeBilt,2025-03-16 13:00:17.325407
2025-03-14 23:00:00+00:00,0.513,5.0,7.5599995,0.0,0.0,0.0,-3.1636674,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 00:00:00+00:00,0.013,2.0,5.7599998,0.0,0.0,0.0,-3.4395585,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 01:00:00+00:00,0.31300002,100.0,5.04,0.0,0.0,0.0,-2.9767928,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 02:00:00+00:00,0.363,100.0,9.36,0.0,0.0,0.0,-3.5070162,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 03:00:00+00:00,0.813,100.0,7.92,0.0,0.0,0.0,-2.6766448,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 04:00:00+00:00,0.713,2.0,10.08,0.0,0.0,0.0,-3.1277933,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 05:00:00+00:00,1.463,99.0,8.28,0.0,0.0,0.0,-1.940197,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 06:00:00+00:00,1.613,75.0,9.36,0.0,0.0,0.0,-2.3312335,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 07:00:00+00:00,0.513,100.0,10.799999,38.8024,138.03455,55.0,-3.4818144,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 08:00:00+00:00,1.863,3.0,11.159999,81.307205,87.83808,102.0,-2.1677608,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 09:00:00+00:00,3.763,48.0,12.599999,127.18137,599.728,349.0,-0.09995937,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 10:00:00+00:00,5.263,0.0,12.24,145.06294,622.41345,442.0,1.3898811,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 11:00:00+00:00,6.313,16.0,10.08,150.62556,704.4323,538.0,2.7518477,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 12:00:00+00:00,6.663,15.0,7.5599995,170.28888,606.2681,524.0,3.3859062,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 13:00:00+00:00,7.063,1.0,10.799999,200.24588,368.04782,412.0,3.4061432,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 14:00:00+00:00,7.613,0.0,11.879999,163.57132,548.0962,452.0,3.627552,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 15:00:00+00:00,7.213,0.0,10.799999,138.47629,617.85,410.0,3.331211,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 16:00:00+00:00,6.613,1.0,11.879999,118.38811,528.4522,288.0,2.732689,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 17:00:00+00:00,6.413,100.0,11.159999,78.29828,339.46863,139.0,2.4082928,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 18:00:00+00:00,4.813,78.0,9.72,6.301041,0.0,6.0,1.0610695,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 19:00:00+00:00,3.413,0.0,9.0,0.0,0.0,0.0,-0.0063147545,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 20:00:00+00:00,3.413,100.0,14.04,0.0,0.0,0.0,-0.7684436,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 21:00:00+00:00,1.963,0.0,11.5199995,0.0,0.0,0.0,-2.0091155,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 22:00:00+00:00,1.163,0.0,11.879999,0.0,0.0,0.0,-2.7396817,DeBilt,2025-03-16 13:00:17.325407
2025-03-15 23:00:00+00:00,0.713,0.0,9.36,0.0,0.0,0.0,-2.843821,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 00:00:00+00:00,-0.237,1.0,9.0,0.0,0.0,0.0,-3.9618537,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 01:00:00+00:00,-0.037,0.0,11.5199995,0.0,0.0,0.0,-4.0176716,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 02:00:00+00:00,1.013,100.0,11.5199995,0.0,0.0,0.0,-2.859521,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 03:00:00+00:00,0.363,59.0,9.36,0.0,0.0,0.0,-3.3543305,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 04:00:00+00:00,-0.787,9.0,9.36,0.0,0.0,0.0,-4.5564,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 05:00:00+00:00,0.163,1.0,10.440001,0.0,0.0,0.0,-3.6746511,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 06:00:00+00:00,0.513,2.0,9.0,0.0,0.0,0.0,-3.0649617,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 07:00:00+00:00,0.163,0.0,9.0,42.210464,164.21332,62.0,-3.400156,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 08:00:00+00:00,2.513,0.0,8.28,99.03367,438.19934,205.0,-0.8064952,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 09:00:00+00:00,4.863,0.0,8.28,128.22194,597.7721,353.0,1.538012,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 10:00:00+00:00,6.413,0.0,9.0,141.00545,699.6282,479.0,2.9908342,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 11:00:00+00:00,7.413,0.0,10.08,146.44391,762.1,570.0,3.599585,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 12:00:00+00:00,8.363,2.0,10.440001,148.67621,786.5017,612.0,5.048524,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 13:00:00+00:00,8.712999,58.0,10.440001,154.8588,714.76514,570.0,5.2856903,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 14:00:00+00:00,8.863,19.0,11.159999,157.40887,610.7139,482.0,5.2384195,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 15:00:00+00:00,8.863,0.0,11.879999,138.54836,633.1413,420.0,5.093895,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 16:00:00+00:00,8.563,1.0,10.08,119.440125,523.4084,290.0,5.0894165,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 17:00:00+00:00,7.713,2.0,9.0,79.82414,338.6563,142.0,4.4171257,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 18:00:00+00:00,6.013,6.0,5.3999996,18.930016,34.15267,22.0,3.3828912,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 19:00:00+00:00,5.263,100.0,7.2,0.0,0.0,0.0,2.5572567,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 20:00:00+00:00,5.413,100.0,6.8399997,0.0,0.0,0.0,2.9429812,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 21:00:00+00:00,4.663,100.0,6.12,0.0,0.0,0.0,2.3046713,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 22:00:00+00:00,4.713,100.0,6.4799995,0.0,0.0,0.0,2.401082,DeBilt,2025-03-16 13:00:17.325407
2025-03-16 23:00:00+00:00,4.613,82.0,7.2,0.0,0.0,0.0,2.116972,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 00:00:00+00:00,3.763,25.0,6.4799995,0.0,0.0,0.0,1.2096415,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 01:00:00+00:00,3.613,100.0,6.4799995,0.0,0.0,0.0,0.9493294,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 02:00:00+00:00,3.663,100.0,5.04,0.0,0.0,0.0,1.1354308,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 03:00:00+00:00,3.763,100.0,3.2399998,0.0,0.0,0.0,1.4874945,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 04:00:00+00:00,3.513,97.0,9.0,0.0,0.0,0.0,0.43671894,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 05:00:00+00:00,3.213,100.0,8.64,0.0,0.0,0.0,0.19058037,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 06:00:00+00:00,2.463,98.0,9.36,0.0,0.0,0.0,-0.74260616,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 07:00:00+00:00,2.913,93.0,11.159999,35.89326,49.373558,42.0,-0.58158326,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 08:00:00+00:00,3.563,99.0,12.24,97.80066,226.54463,154.0,-0.08666706,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 09:00:00+00:00,4.063,100.0,12.24,140.8695,259.3779,240.0,0.38516712,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 10:00:00+00:00,5.313,15.0,10.799999,163.14209,459.71164,388.0,1.8123674,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 11:00:00+00:00,7.163,0.0,10.440001,148.03099,751.3381,570.0,3.7237449,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 12:00:00+00:00,8.662999,0.0,14.4,148.75331,794.0335,621.0,4.3720617,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 13:00:00+00:00,9.063,0.0,16.199999,146.46976,814.55457,624.0,4.280017,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 14:00:00+00:00,9.063,0.0,15.84,143.31158,789.3924,567.0,4.0347004,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 15:00:00+00:00,8.912999,0.0,14.04,136.96062,711.8699,457.0,4.0828648,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 16:00:00+00:00,8.513,10.0,12.24,120.68568,584.4748,314.0,3.9834166,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 17:00:00+00:00,7.663,31.0,11.879999,82.6978,389.15268,156.0,3.2107315,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 18:00:00+00:00,6.163,8.0,12.599999,21.256529,51.41359,26.0,1.5547004,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 19:00:00+00:00,4.563,5.0,9.0,0.0,0.0,0.0,0.55936193,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 20:00:00+00:00,3.663,29.0,11.159999,0.0,0.0,0.0,-0.58541656,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 21:00:00+00:00,3.113,10.0,11.159999,0.0,0.0,0.0,-1.1709254,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 22:00:00+00:00,2.613,0.0,11.159999,0.0,0.0,0.0,-1.7008212,DeBilt,2025-03-16 13:00:17.325407
2025-03-17 23:00:00+00:00,2.013,0.0,10.799999,0.0,0.0,0.0,-2.2646475,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 00:00:00+00:00,1.463,0.0,10.799999,0.0,0.0,0.0,-2.8271756,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 01:00:00+00:00,0.813,0.0,9.0,0.0,0.0,0.0,-3.2397492,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 02:00:00+00:00,0.213,0.0,8.28,0.0,0.0,0.0,-3.7557254,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 03:00:00+00:00,-0.287,0.0,8.28,0.0,0.0,0.0,-4.288048,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 04:00:00+00:00,-0.537,0.0,9.36,0.0,0.0,0.0,-4.7218537,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 05:00:00+00:00,-0.687,0.0,9.36,0.0,0.0,0.0,-4.927851,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 06:00:00+00:00,-0.787,0.0,9.72,1.0276089,0.0,1.0,-5.1104217,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 07:00:00+00:00,0.463,0.0,9.36,48.72023,215.03503,76.0,-3.8337522,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 08:00:00+00:00,2.763,0.0,10.799999,103.33266,490.19592,228.0,-1.7924738,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 09:00:00+00:00,4.913,0.0,10.799999,130.04929,653.9455,384.0,0.38403416,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 10:00:00+00:00,6.963,0.0,10.440001,140.69797,751.92114,513.0,2.5102835,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 11:00:00+00:00,8.113,0.0,14.04,145.05829,810.54193,605.0,3.3906589,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 12:00:00+00:00,9.162999,0.0,14.4,146.81389,833.13354,647.0,4.6259546,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 13:00:00+00:00,9.863,0.0,15.119999,146.41351,825.79193,635.0,5.1709805,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 14:00:00+00:00,10.113,0.0,15.4800005,143.67752,790.3627,572.0,5.0975504,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 15:00:00+00:00,10.113,0.0,14.4,137.43695,720.5635,465.0,5.224579,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 16:00:00+00:00,9.813,0.0,14.04,121.81918,599.44446,323.0,4.990158,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 17:00:00+00:00,8.962999,0.0,13.32,84.801,410.11124,164.0,4.4417887,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 18:00:00+00:00,7.213,0.0,11.879999,22.978191,63.63948,29.0,2.8910618,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 19:00:00+00:00,5.863,0.0,13.32,0.0,0.0,0.0,1.3447218,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 20:00:00+00:00,4.863,0.0,12.959999,0.0,0.0,0.0,0.31487513,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 21:00:00+00:00,3.45,0.0,12.371645,0.0,0.0,0.0,-0.83620596,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 22:00:00+00:00,2.8,0.0,11.440978,0.0,0.0,0.0,-1.3260751,DeBilt,2025-03-16 13:00:17.325407
2025-03-18 23:00:00+00:00,2.25,0.0,10.587917,0.0,0.0,0.0,-1.7455025,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 00:00:00+00:00,1.65,0.0,9.83268,0.0,0.0,0.0,-2.2390728,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 01:00:00+00:00,1.15,0.0,9.339208,0.0,0.0,0.0,-2.684231,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 02:00:00+00:00,0.6,0.0,9.021574,0.0,0.0,0.0,-3.212668,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 03:00:00+00:00,0.15,0.0,8.707237,0.0,0.0,0.0,-3.651561,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 04:00:00+00:00,-0.45,0.0,8.39657,0.0,0.0,0.0,-4.2385187,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 05:00:00+00:00,-1.0,0.0,8.217153,0.0,0.0,0.0,-4.8090434,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 06:00:00+00:00,-0.75,0.0,7.9036193,2.0345216,0.0,2.0,-4.4830475,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 07:00:00+00:00,0.9,0.0,7.7879906,47.525112,133.8067,65.0,-2.6717124,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 08:00:00+00:00,3.35,0.0,7.7043357,104.55598,463.84207,226.0,0.0020866394,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 09:00:00+00:00,5.75,0.0,7.386582,130.94096,636.5441,383.0,2.6909337,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 10:00:00+00:00,8.05,0.0,7.42159,143.33084,705.4223,498.0,5.223938,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 11:00:00+00:00,10.35,0.0,7.4128532,151.8287,732.5464,573.0,7.953519,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 12:00:00+00:00,12.15,0.0,7.754637,154.7321,754.25946,613.0,10.150197,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 13:00:00+00:00,13.45,0.0,7.968939,154.10565,746.73816,601.0,11.558305,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 14:00:00+00:00,14.25,0.0,8.209263,150.24574,705.44147,537.0,12.131889,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 15:00:00+00:00,14.3,0.0,7.968939,143.11467,605.7993,422.0,12.340931,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 16:00:00+00:00,13.15,0.0,7.4128532,123.85489,469.89056,284.0,11.286215,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 17:00:00+00:00,11.15,0.0,7.6367526,84.51307,346.28925,153.0,9.148677,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 18:00:00+00:00,9.55,3.0,7.9932966,27.62591,138.11383,41.0,7.40462,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 19:00:00+00:00,8.85,11.0,8.669949,0.0,0.0,0.0,6.5738316,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 20:00:00+00:00,8.45,21.0,9.726664,0.0,0.0,0.0,5.9717216,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 21:00:00+00:00,8.05,30.0,10.495713,0.0,0.0,0.0,5.411544,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 22:00:00+00:00,7.6,35.0,10.163227,0.0,0.0,0.0,4.95148,DeBilt,2025-03-16 13:00:17.325407
2025-03-19 23:00:00+00:00,7.1,37.0,9.531505,0.0,0.0,0.0,4.475046,DeBilt,2025-03-16 13:00:17.325407
2025-03-20 00:00:00+00:00,6.6,43.0,9.007196,0.0,0.0,0.0,3.9497852,DeBilt,2025-03-16 13:00:17.325407
2025-03-20 01:00:00+00:00,6.15,55.0,8.647496,0.0,0.0,0.0,3.4632874,DeBilt,2025-03-16 13:00:17.325407
2025-03-20 02:00:00+00:00,5.65,69.0,8.311245,0.0,0.0,0.0,2.9163022,DeBilt,2025-03-16 13:00:17.325407
2025-03-20 03:00:00+00:00,5.2,79.0,7.9526596,0.0,0.0,0.0,2.465397,DeBilt,2025-03-16 13:00:17.325407
2025-03-20 04:00:00+00:00,4.65,84.0,7.5685663,0.0,0.0,0.0,1.9299335,DeBilt,2025-03-16 13:00:17.325407
2025-03-20 05:00:00+00:00,4.1,85.0,6.8399997,0.0,0.0,0.0,1.4435868,DeBilt,2025-03-16 13:00:17.325407
